id_cliente,ano_mes,tipo_transacao,valor_total,qtd_transacoes,validade_inicio,validade_fim,versao
760,2025-03-01,pagamento,3355.95,1,2025-03-28 20:19:33.356800,,1
761,2023-04-01,DOC,3753.33,1,2025-03-28 20:19:33.356800,,1
761,2023-06-01,DOC,7460.51,1,2025-03-28 20:19:33.356800,,1
761,2023-08-01,DOC,5028.22,1,2025-03-28 20:19:33.356800,,1
761,2023-12-01,TED,6058.31,1,2025-03-28 20:19:33.356800,,1
761,2024-04-01,TED,960.86,1,2025-03-28 20:19:33.356800,,1
761,2024-05-01,saque,1785.69,1,2025-03-28 20:19:33.356800,,1
761,2024-08-01,saque,1786.59,1,2025-03-28 20:19:33.356800,,1
761,2024-10-01,DOC,4407.7,1,2025-03-28 20:19:33.356800,,1
761,2024-11-01,DOC,4120.17,1,2025-03-28 20:19:33.356800,,1
761,2024-11-01,saque,979.07,1,2025-03-28 20:19:33.356800,,1
761,2025-01-01,pagamento,194.06,1,2025-03-28 20:19:33.356800,,1
762,2023-04-01,TED,3987.29,1,2025-03-28 20:19:33.356800,,1
762,2023-04-01,saque,1148.5,1,2025-03-28 20:19:33.356800,,1
762,2023-10-01,pagamento,2696.96,1,2025-03-28 20:19:33.356800,,1
762,2024-03-01,DOC,614.09,1,2025-03-28 20:19:33.356800,,1
762,2024-08-01,TED,8628.46,1,2025-03-28 20:19:33.356800,,1
762,2024-11-01,TED,846.18,1,2025-03-28 20:19:33.356800,,1
762,2024-12-01,TED,8510.46,1,2025-03-28 20:19:33.356800,,1
762,2025-03-01,TED,9927.23,1,2025-03-28 20:19:33.356800,,1
763,2023-07-01,DOC,2165.04,1,2025-03-28 20:19:33.356800,,1
763,2023-07-01,TED,1105.81,1,2025-03-28 20:19:33.356800,,1
763,2023-09-01,DOC,1572.72,1,2025-03-28 20:19:33.356800,,1
763,2024-01-01,saque,647.2,1,2025-03-28 20:19:33.356800,,1
763,2024-02-01,DOC,6320.34,1,2025-03-28 20:19:33.356800,,1
763,2024-03-01,saque,847.34,1,2025-03-28 20:19:33.356800,,1
763,2024-04-01,pagamento,4686.1,2,2025-03-28 20:19:33.356800,,1
763,2024-10-01,DOC,4087.59,1,2025-03-28 20:19:33.356800,,1
763,2025-01-01,pagamento,977.06,1,2025-03-28 20:19:33.356800,,1
764,2023-06-01,saque,1242.14,1,2025-03-28 20:19:33.356800,,1
764,2024-02-01,TED,6503.16,2,2025-03-28 20:19:33.356800,,1
764,2024-03-01,saque,850.75,1,2025-03-28 20:19:33.356800,,1
764,2024-07-01,DOC,4989.42,1,2025-03-28 20:19:33.356800,,1
764,2024-10-01,pagamento,4520.87,1,2025-03-28 20:19:33.356800,,1
764,2024-12-01,saque,1645.32,1,2025-03-28 20:19:33.356800,,1
764,2025-01-01,TED,2444.57,1,2025-03-28 20:19:33.356800,,1
765,2023-08-01,TED,2800.72,1,2025-03-28 20:19:33.356800,,1
765,2023-10-01,pagamento,3284.03,1,2025-03-28 20:19:33.356800,,1
765,2024-03-01,pagamento,2081.37,1,2025-03-28 20:19:33.356800,,1
765,2024-05-01,saque,1498.61,1,2025-03-28 20:19:33.356800,,1
765,2024-06-01,TED,1301.66,1,2025-03-28 20:19:33.356800,,1
765,2024-07-01,TED,7243.1,1,2025-03-28 20:19:33.356800,,1
765,2024-08-01,DOC,5608.27,1,2025-03-28 20:19:33.356800,,1
765,2024-09-01,pagamento,713.39,1,2025-03-28 20:19:33.356800,,1
765,2024-12-01,pagamento,1043.29,1,2025-03-28 20:19:33.356800,,1
765,2025-02-01,pagamento,2585.73,1,2025-03-28 20:19:33.356800,,1
766,2023-06-01,DOC,5965.49,1,2025-03-28 20:19:33.356800,,1
766,2023-06-01,saque,1736.08,1,2025-03-28 20:19:33.356800,,1
766,2024-01-01,TED,7246.13,1,2025-03-28 20:19:33.356800,,1
766,2024-02-01,DOC,1794.46,1,2025-03-28 20:19:33.356800,,1
766,2024-03-01,TED,4831.27,1,2025-03-28 20:19:33.356800,,1
766,2024-03-01,pagamento,3884.84,1,2025-03-28 20:19:33.356800,,1
767,2023-04-01,pagamento,3991.96,1,2025-03-28 20:19:33.356800,,1
767,2024-02-01,pagamento,4760.13,1,2025-03-28 20:19:33.356800,,1
767,2024-04-01,DOC,5942.99,1,2025-03-28 20:19:33.356800,,1
767,2024-04-01,pagamento,4346.22,1,2025-03-28 20:19:33.356800,,1
767,2024-06-01,saque,1417.68,1,2025-03-28 20:19:33.356800,,1
767,2024-08-01,saque,1353.16,1,2025-03-28 20:19:33.356800,,1
767,2024-12-01,TED,3447.25,1,2025-03-28 20:19:33.356800,,1
767,2025-02-01,saque,1473.35,1,2025-03-28 20:19:33.356800,,1
767,2025-03-01,DOC,7165.19,1,2025-03-28 20:19:33.356800,,1
768,2023-05-01,pagamento,775.48,1,2025-03-28 20:19:33.356800,,1
768,2023-10-01,DOC,2224.99,1,2025-03-28 20:19:33.356800,,1
768,2023-12-01,pagamento,560.61,1,2025-03-28 20:19:33.356800,,1
768,2024-02-01,pagamento,8089.130000000001,2,2025-03-28 20:19:33.356800,,1
768,2024-04-01,pagamento,2516.84,1,2025-03-28 20:19:33.356800,,1
768,2024-07-01,pagamento,2451.01,1,2025-03-28 20:19:33.356800,,1
768,2024-09-01,DOC,1531.01,1,2025-03-28 20:19:33.356800,,1
768,2024-12-01,DOC,4400.56,1,2025-03-28 20:19:33.356800,,1
768,2025-01-01,TED,6206.78,1,2025-03-28 20:19:33.356800,,1
768,2025-01-01,saque,1959.19,1,2025-03-28 20:19:33.356800,,1
768,2025-02-01,pagamento,324.83,1,2025-03-28 20:19:33.356800,,1
768,2025-03-01,saque,296.3,1,2025-03-28 20:19:33.356800,,1
769,2023-12-01,TED,3703.49,1,2025-03-28 20:19:33.356800,,1
769,2024-03-01,pagamento,337.4,1,2025-03-28 20:19:33.356800,,1
769,2025-01-01,DOC,1008.14,1,2025-03-28 20:19:33.356800,,1
769,2025-02-01,TED,1547.21,1,2025-03-28 20:19:33.356800,,1
770,2023-06-01,TED,10090.21,2,2025-03-28 20:19:33.356800,,1
770,2023-07-01,TED,8596.69,1,2025-03-28 20:19:33.356800,,1
770,2023-09-01,pagamento,3610.65,1,2025-03-28 20:19:33.356800,,1
770,2024-03-01,saque,647.26,1,2025-03-28 20:19:33.356800,,1
770,2024-04-01,pagamento,1775.97,1,2025-03-28 20:19:33.356800,,1
770,2024-06-01,DOC,2170.87,1,2025-03-28 20:19:33.356800,,1
770,2024-07-01,pagamento,3021.02,1,2025-03-28 20:19:33.356800,,1
770,2024-10-01,TED,8821.37,1,2025-03-28 20:19:33.356800,,1
770,2025-02-01,saque,1304.92,1,2025-03-28 20:19:33.356800,,1
771,2023-04-01,pagamento,2680.94,1,2025-03-28 20:19:33.356800,,1
771,2023-05-01,pagamento,4689.11,1,2025-03-28 20:19:33.356800,,1
771,2023-06-01,pagamento,474.33,1,2025-03-28 20:19:33.356800,,1
771,2023-06-01,saque,839.58,2,2025-03-28 20:19:33.356800,,1
771,2023-08-01,TED,4874.57,1,2025-03-28 20:19:33.356800,,1
771,2023-09-01,TED,7326.7,1,2025-03-28 20:19:33.356800,,1
771,2023-09-01,saque,201.19,1,2025-03-28 20:19:33.356800,,1
771,2023-11-01,TED,3419.93,1,2025-03-28 20:19:33.356800,,1
771,2023-11-01,saque,1378.9,1,2025-03-28 20:19:33.356800,,1
771,2024-01-01,DOC,8064.64,1,2025-03-28 20:19:33.356800,,1
771,2024-02-01,saque,1957.04,1,2025-03-28 20:19:33.356800,,1
771,2024-04-01,saque,1485.67,1,2025-03-28 20:19:33.356800,,1
772,2023-07-01,DOC,9012.54,1,2025-03-28 20:19:33.356800,,1
772,2023-07-01,TED,2322.59,1,2025-03-28 20:19:33.356800,,1
772,2023-11-01,DOC,7136.01,1,2025-03-28 20:19:33.356800,,1
772,2024-05-01,TED,9100.39,1,2025-03-28 20:19:33.356800,,1
772,2024-11-01,pagamento,3532.91,1,2025-03-28 20:19:33.356800,,1
772,2024-12-01,TED,2007.32,1,2025-03-28 20:19:33.356800,,1
772,2024-12-01,pagamento,4411.0,1,2025-03-28 20:19:33.356800,,1
773,2023-06-01,pagamento,377.99,1,2025-03-28 20:19:33.356800,,1
773,2023-10-01,TED,9861.16,1,2025-03-28 20:19:33.356800,,1
773,2023-11-01,saque,742.76,1,2025-03-28 20:19:33.356800,,1
773,2024-01-01,pagamento,4092.47,2,2025-03-28 20:19:33.356800,,1
773,2024-05-01,pagamento,3218.02,1,2025-03-28 20:19:33.356800,,1
773,2024-11-01,saque,1653.45,1,2025-03-28 20:19:33.356800,,1
774,2023-03-01,TED,9164.64,1,2025-03-28 20:19:33.356800,,1
774,2023-04-01,TED,4206.86,1,2025-03-28 20:19:33.356800,,1
774,2023-08-01,TED,8683.99,1,2025-03-28 20:19:33.356800,,1
774,2023-09-01,pagamento,960.04,1,2025-03-28 20:19:33.356800,,1
774,2023-12-01,pagamento,2591.36,1,2025-03-28 20:19:33.356800,,1
774,2024-06-01,DOC,8149.71,1,2025-03-28 20:19:33.356800,,1
774,2024-06-01,pagamento,4921.09,1,2025-03-28 20:19:33.356800,,1
774,2024-10-01,TED,4198.65,1,2025-03-28 20:19:33.356800,,1
774,2024-11-01,DOC,9469.43,1,2025-03-28 20:19:33.356800,,1
775,2023-08-01,DOC,4578.97,1,2025-03-28 20:19:33.356800,,1
775,2024-01-01,TED,4070.19,1,2025-03-28 20:19:33.356800,,1
775,2024-01-01,pagamento,7297.66,2,2025-03-28 20:19:33.356800,,1
775,2024-02-01,TED,7409.01,1,2025-03-28 20:19:33.356800,,1
775,2024-02-01,saque,1715.74,1,2025-03-28 20:19:33.356800,,1
775,2024-04-01,saque,167.88,1,2025-03-28 20:19:33.356800,,1
775,2025-02-01,TED,4134.06,1,2025-03-28 20:19:33.356800,,1
776,2023-05-01,TED,8135.85,1,2025-03-28 20:19:33.356800,,1
776,2023-12-01,DOC,9337.92,1,2025-03-28 20:19:33.356800,,1
776,2024-06-01,TED,5014.34,1,2025-03-28 20:19:33.356800,,1
776,2024-08-01,TED,6471.54,1,2025-03-28 20:19:33.356800,,1
776,2024-10-01,TED,2754.34,1,2025-03-28 20:19:33.356800,,1
776,2024-10-01,saque,1629.27,1,2025-03-28 20:19:33.356800,,1
776,2024-12-01,TED,3873.79,1,2025-03-28 20:19:33.356800,,1
776,2024-12-01,pagamento,2091.79,1,2025-03-28 20:19:33.356800,,1
777,2023-06-01,pagamento,2224.19,1,2025-03-28 20:19:33.356800,,1
777,2023-08-01,TED,6502.07,1,2025-03-28 20:19:33.356800,,1
777,2023-09-01,saque,525.25,1,2025-03-28 20:19:33.356800,,1
777,2023-10-01,TED,4841.76,1,2025-03-28 20:19:33.356800,,1
777,2023-10-01,saque,524.76,1,2025-03-28 20:19:33.356800,,1
777,2023-11-01,saque,126.22,1,2025-03-28 20:19:33.356800,,1
777,2023-12-01,saque,600.81,1,2025-03-28 20:19:33.356800,,1
777,2024-01-01,DOC,4507.45,1,2025-03-28 20:19:33.356800,,1
777,2024-01-01,pagamento,2084.44,1,2025-03-28 20:19:33.356800,,1
777,2024-02-01,DOC,3209.36,1,2025-03-28 20:19:33.356800,,1
777,2024-02-01,saque,1112.21,1,2025-03-28 20:19:33.356800,,1
777,2024-04-01,TED,9844.78,1,2025-03-28 20:19:33.356800,,1
777,2024-10-01,pagamento,2208.05,1,2025-03-28 20:19:33.356800,,1
777,2024-11-01,pagamento,5881.09,2,2025-03-28 20:19:33.356800,,1
777,2024-12-01,DOC,4089.19,1,2025-03-28 20:19:33.356800,,1
777,2025-02-01,TED,2329.24,1,2025-03-28 20:19:33.356800,,1
777,2025-03-01,DOC,8139.59,1,2025-03-28 20:19:33.356800,,1
778,2023-08-01,DOC,5808.47,1,2025-03-28 20:19:33.356800,,1
778,2023-09-01,DOC,1029.22,1,2025-03-28 20:19:33.356800,,1
778,2024-02-01,saque,1469.41,1,2025-03-28 20:19:33.356800,,1
778,2024-04-01,TED,4090.37,1,2025-03-28 20:19:33.356800,,1
778,2024-06-01,pagamento,1105.03,1,2025-03-28 20:19:33.356800,,1
778,2025-01-01,pagamento,1642.76,1,2025-03-28 20:19:33.356800,,1
778,2025-01-01,saque,1369.94,2,2025-03-28 20:19:33.356800,,1
779,2023-05-01,TED,16917.010000000002,2,2025-03-28 20:19:33.356800,,1
779,2023-06-01,TED,6749.32,1,2025-03-28 20:19:33.356800,,1
779,2024-04-01,DOC,6170.07,1,2025-03-28 20:19:33.356800,,1
779,2024-04-01,TED,3393.51,1,2025-03-28 20:19:33.356800,,1
779,2024-07-01,TED,2081.75,1,2025-03-28 20:19:33.356800,,1
779,2024-08-01,saque,1449.66,1,2025-03-28 20:19:33.356800,,1
779,2024-11-01,DOC,609.95,1,2025-03-28 20:19:33.356800,,1
779,2024-11-01,saque,1113.26,1,2025-03-28 20:19:33.356800,,1
779,2024-12-01,DOC,3419.29,1,2025-03-28 20:19:33.356800,,1
779,2025-02-01,DOC,7168.51,1,2025-03-28 20:19:33.356800,,1
779,2025-03-01,pagamento,4535.62,1,2025-03-28 20:19:33.356800,,1
779,2025-03-01,saque,413.3,1,2025-03-28 20:19:33.356800,,1
780,2023-04-01,DOC,8826.08,1,2025-03-28 20:19:33.356800,,1
780,2023-06-01,pagamento,3312.61,1,2025-03-28 20:19:33.356800,,1
780,2024-02-01,saque,366.83,1,2025-03-28 20:19:33.356800,,1
780,2024-05-01,saque,1173.96,1,2025-03-28 20:19:33.356800,,1
780,2024-10-01,DOC,9297.41,1,2025-03-28 20:19:33.356800,,1
780,2025-02-01,TED,7138.17,1,2025-03-28 20:19:33.356800,,1
780,2025-03-01,saque,1237.35,1,2025-03-28 20:19:33.356800,,1
781,2023-04-01,TED,7546.87,1,2025-03-28 20:19:33.356800,,1
781,2023-05-01,saque,1357.19,1,2025-03-28 20:19:33.356800,,1
781,2023-07-01,saque,1525.0,1,2025-03-28 20:19:33.356800,,1
781,2023-11-01,saque,515.52,1,2025-03-28 20:19:33.356800,,1
781,2024-02-01,DOC,3371.85,1,2025-03-28 20:19:33.356800,,1
781,2024-02-01,pagamento,3414.38,1,2025-03-28 20:19:33.356800,,1
781,2024-09-01,saque,762.64,1,2025-03-28 20:19:33.356800,,1
781,2024-10-01,pagamento,3411.56,1,2025-03-28 20:19:33.356800,,1
781,2024-11-01,DOC,9393.68,1,2025-03-28 20:19:33.356800,,1
781,2024-12-01,TED,7739.620000000001,2,2025-03-28 20:19:33.356800,,1
781,2025-03-01,DOC,8322.04,1,2025-03-28 20:19:33.356800,,1
781,2025-03-01,pagamento,298.02,1,2025-03-28 20:19:33.356800,,1
782,2023-10-01,pagamento,593.82,1,2025-03-28 20:19:33.356800,,1
782,2023-11-01,pagamento,4481.33,1,2025-03-28 20:19:33.356800,,1
782,2024-06-01,saque,1695.88,1,2025-03-28 20:19:33.356800,,1
782,2024-12-01,TED,2261.48,1,2025-03-28 20:19:33.356800,,1
783,2023-04-01,DOC,9336.81,1,2025-03-28 20:19:33.356800,,1
783,2023-08-01,pagamento,1548.73,1,2025-03-28 20:19:33.356800,,1
783,2023-10-01,saque,1995.6,1,2025-03-28 20:19:33.356800,,1
783,2023-12-01,TED,3448.45,1,2025-03-28 20:19:33.356800,,1
783,2024-01-01,saque,279.64,1,2025-03-28 20:19:33.356800,,1
783,2024-03-01,saque,1374.8,1,2025-03-28 20:19:33.356800,,1
783,2024-08-01,pagamento,1101.27,1,2025-03-28 20:19:33.356800,,1
783,2024-10-01,saque,478.85,1,2025-03-28 20:19:33.356800,,1
784,2023-04-01,DOC,2468.18,1,2025-03-28 20:19:33.356800,,1
784,2023-04-01,pagamento,654.04,1,2025-03-28 20:19:33.356800,,1
784,2023-05-01,pagamento,4266.82,1,2025-03-28 20:19:33.356800,,1
784,2023-07-01,pagamento,802.87,1,2025-03-28 20:19:33.356800,,1
784,2023-09-01,saque,361.43,1,2025-03-28 20:19:33.356800,,1
784,2023-10-01,saque,50.2,1,2025-03-28 20:19:33.356800,,1
784,2023-11-01,TED,5888.14,1,2025-03-28 20:19:33.356800,,1
784,2023-12-01,DOC,591.18,1,2025-03-28 20:19:33.356800,,1
784,2024-05-01,saque,1627.8,1,2025-03-28 20:19:33.356800,,1
784,2024-06-01,saque,1930.85,1,2025-03-28 20:19:33.356800,,1
784,2024-12-01,TED,6355.97,1,2025-03-28 20:19:33.356800,,1
784,2024-12-01,saque,670.76,1,2025-03-28 20:19:33.356800,,1
785,2023-03-01,saque,1478.07,1,2025-03-28 20:19:33.356800,,1
785,2023-04-01,DOC,7379.69,1,2025-03-28 20:19:33.356800,,1
785,2023-04-01,TED,9966.64,1,2025-03-28 20:19:33.356800,,1
785,2023-04-01,pagamento,1368.77,1,2025-03-28 20:19:33.356800,,1
785,2023-08-01,pagamento,2183.98,1,2025-03-28 20:19:33.356800,,1
785,2023-11-01,pagamento,4297.98,1,2025-03-28 20:19:33.356800,,1
785,2023-11-01,saque,541.7,1,2025-03-28 20:19:33.356800,,1
785,2024-01-01,TED,3441.22,1,2025-03-28 20:19:33.356800,,1
785,2024-03-01,saque,733.45,1,2025-03-28 20:19:33.356800,,1
785,2024-05-01,saque,1729.82,1,2025-03-28 20:19:33.356800,,1
785,2024-06-01,TED,511.25,1,2025-03-28 20:19:33.356800,,1
785,2024-06-01,pagamento,1222.25,1,2025-03-28 20:19:33.356800,,1
785,2024-10-01,DOC,1965.12,1,2025-03-28 20:19:33.356800,,1
785,2025-03-01,pagamento,1841.75,1,2025-03-28 20:19:33.356800,,1
786,2023-04-01,TED,654.91,1,2025-03-28 20:19:33.356800,,1
786,2023-06-01,TED,9612.76,1,2025-03-28 20:19:33.356800,,1
786,2023-08-01,TED,8413.43,1,2025-03-28 20:19:33.356800,,1
786,2024-02-01,saque,1380.34,1,2025-03-28 20:19:33.356800,,1
786,2024-04-01,saque,414.82,1,2025-03-28 20:19:33.356800,,1
786,2024-08-01,saque,3345.52,2,2025-03-28 20:19:33.356800,,1
786,2024-09-01,saque,103.07,1,2025-03-28 20:19:33.356800,,1
786,2024-10-01,pagamento,4995.68,1,2025-03-28 20:19:33.356800,,1
786,2024-11-01,DOC,1895.28,1,2025-03-28 20:19:33.356800,,1
786,2025-01-01,saque,952.77,1,2025-03-28 20:19:33.356800,,1
787,2023-04-01,pagamento,3314.51,1,2025-03-28 20:19:33.356800,,1
787,2023-05-01,TED,9438.14,1,2025-03-28 20:19:33.356800,,1
787,2023-07-01,TED,7880.69,1,2025-03-28 20:19:33.356800,,1
787,2024-02-01,TED,7653.6,1,2025-03-28 20:19:33.356800,,1
787,2024-08-01,TED,8418.36,1,2025-03-28 20:19:33.356800,,1
787,2024-09-01,DOC,2890.22,1,2025-03-28 20:19:33.356800,,1
787,2024-11-01,DOC,3146.56,1,2025-03-28 20:19:33.356800,,1
788,2024-03-01,saque,930.95,1,2025-03-28 20:19:33.356800,,1
788,2024-07-01,pagamento,87.81,1,2025-03-28 20:19:33.356800,,1
788,2024-08-01,saque,1202.75,1,2025-03-28 20:19:33.356800,,1
788,2024-10-01,pagamento,3213.21,1,2025-03-28 20:19:33.356800,,1
789,2023-08-01,DOC,2473.3,1,2025-03-28 20:19:33.356800,,1
789,2023-12-01,DOC,3488.17,1,2025-03-28 20:19:33.356800,,1
790,2023-04-01,TED,4459.15,1,2025-03-28 20:19:33.356800,,1
790,2023-07-01,TED,2691.9,2,2025-03-28 20:19:33.356800,,1
790,2023-08-01,TED,6258.81,1,2025-03-28 20:19:33.356800,,1
790,2023-08-01,saque,921.46,1,2025-03-28 20:19:33.356800,,1
790,2023-11-01,TED,8269.49,1,2025-03-28 20:19:33.356800,,1
790,2023-12-01,TED,4258.03,1,2025-03-28 20:19:33.356800,,1
790,2024-01-01,pagamento,869.53,1,2025-03-28 20:19:33.356800,,1
790,2024-02-01,pagamento,680.51,1,2025-03-28 20:19:33.356800,,1
790,2024-08-01,TED,7758.82,1,2025-03-28 20:19:33.356800,,1
790,2024-09-01,saque,393.37,1,2025-03-28 20:19:33.356800,,1
791,2023-04-01,saque,435.28,1,2025-03-28 20:19:33.356800,,1
791,2023-08-01,DOC,7331.03,1,2025-03-28 20:19:33.356800,,1
791,2023-09-01,TED,4687.14,1,2025-03-28 20:19:33.356800,,1
791,2024-02-01,DOC,3820.09,1,2025-03-28 20:19:33.356800,,1
791,2024-02-01,TED,8824.96,1,2025-03-28 20:19:33.356800,,1
791,2024-06-01,saque,1188.53,1,2025-03-28 20:19:33.356800,,1
791,2024-08-01,DOC,9941.04,1,2025-03-28 20:19:33.356800,,1
791,2024-11-01,pagamento,3295.32,1,2025-03-28 20:19:33.356800,,1
791,2024-11-01,saque,52.45,1,2025-03-28 20:19:33.356800,,1
791,2025-02-01,TED,8653.34,1,2025-03-28 20:19:33.356800,,1
791,2025-02-01,saque,766.38,1,2025-03-28 20:19:33.356800,,1
792,2023-04-01,saque,815.28,1,2025-03-28 20:19:33.356800,,1
792,2023-05-01,DOC,8332.28,1,2025-03-28 20:19:33.356800,,1
792,2023-05-01,TED,15351.32,2,2025-03-28 20:19:33.356800,,1
792,2023-07-01,saque,1001.66,1,2025-03-28 20:19:33.356800,,1
792,2023-08-01,pagamento,3853.63,1,2025-03-28 20:19:33.356800,,1
792,2023-08-01,saque,3756.6,2,2025-03-28 20:19:33.356800,,1
792,2024-01-01,TED,7128.88,1,2025-03-28 20:19:33.356800,,1
792,2024-02-01,TED,3047.9,1,2025-03-28 20:19:33.356800,,1
792,2024-05-01,saque,1837.08,1,2025-03-28 20:19:33.356800,,1
792,2024-06-01,pagamento,1501.98,1,2025-03-28 20:19:33.356800,,1
792,2024-08-01,pagamento,3899.26,2,2025-03-28 20:19:33.356800,,1
792,2024-10-01,TED,3926.36,1,2025-03-28 20:19:33.356800,,1
792,2024-11-01,DOC,7232.7,1,2025-03-28 20:19:33.356800,,1
792,2025-01-01,saque,744.08,1,2025-03-28 20:19:33.356800,,1
792,2025-03-01,DOC,3658.74,1,2025-03-28 20:19:33.356800,,1
793,2023-04-01,DOC,6796.8,1,2025-03-28 20:19:33.356800,,1
793,2023-08-01,DOC,5834.33,1,2025-03-28 20:19:33.356800,,1
793,2023-11-01,saque,1741.53,1,2025-03-28 20:19:33.356800,,1
793,2024-01-01,pagamento,4645.44,1,2025-03-28 20:19:33.356800,,1
793,2024-10-01,pagamento,1226.14,1,2025-03-28 20:19:33.356800,,1
794,2023-04-01,pagamento,2100.88,1,2025-03-28 20:19:33.356800,,1
794,2023-07-01,TED,3778.63,1,2025-03-28 20:19:33.356800,,1
794,2023-07-01,saque,1389.7,1,2025-03-28 20:19:33.356800,,1
794,2023-08-01,TED,3431.77,1,2025-03-28 20:19:33.356800,,1
794,2023-09-01,pagamento,3837.92,1,2025-03-28 20:19:33.356800,,1
794,2023-10-01,TED,5551.5,1,2025-03-28 20:19:33.356800,,1
794,2023-10-01,pagamento,3766.85,1,2025-03-28 20:19:33.356800,,1
794,2023-11-01,saque,532.05,1,2025-03-28 20:19:33.356800,,1
794,2023-12-01,pagamento,2422.25,1,2025-03-28 20:19:33.356800,,1
794,2024-05-01,pagamento,4443.04,1,2025-03-28 20:19:33.356800,,1
794,2024-07-01,DOC,2012.8,1,2025-03-28 20:19:33.356800,,1
794,2024-08-01,pagamento,3150.51,1,2025-03-28 20:19:33.356800,,1
794,2024-09-01,pagamento,4642.71,1,2025-03-28 20:19:33.356800,,1
794,2024-09-01,saque,1002.44,1,2025-03-28 20:19:33.356800,,1
794,2024-10-01,pagamento,4808.56,1,2025-03-28 20:19:33.356800,,1
794,2024-11-01,pagamento,3925.36,1,2025-03-28 20:19:33.356800,,1
794,2025-01-01,saque,1601.25,1,2025-03-28 20:19:33.356800,,1
795,2023-06-01,TED,4169.8,1,2025-03-28 20:19:33.356800,,1
795,2023-11-01,pagamento,2319.79,1,2025-03-28 20:19:33.356800,,1
795,2024-06-01,TED,7162.81,1,2025-03-28 20:19:33.356800,,1
795,2024-07-01,TED,7424.86,1,2025-03-28 20:19:33.356800,,1
795,2024-09-01,DOC,9549.65,2,2025-03-28 20:19:33.356800,,1
795,2025-01-01,DOC,4938.71,1,2025-03-28 20:19:33.356800,,1
796,2023-03-01,DOC,6800.36,1,2025-03-28 20:19:33.356800,,1
796,2023-06-01,DOC,9392.33,2,2025-03-28 20:19:33.356800,,1
796,2023-07-01,DOC,3048.73,1,2025-03-28 20:19:33.356800,,1
796,2023-09-01,pagamento,947.08,1,2025-03-28 20:19:33.356800,,1
796,2024-01-01,TED,9499.78,1,2025-03-28 20:19:33.356800,,1
796,2024-05-01,pagamento,2579.15,1,2025-03-28 20:19:33.356800,,1
796,2024-05-01,saque,1294.06,1,2025-03-28 20:19:33.356800,,1
796,2024-06-01,TED,1234.49,1,2025-03-28 20:19:33.356800,,1
796,2024-07-01,DOC,4862.14,1,2025-03-28 20:19:33.356800,,1
796,2024-08-01,DOC,6275.24,1,2025-03-28 20:19:33.356800,,1
797,2024-06-01,TED,1087.28,1,2025-03-28 20:19:33.356800,,1
797,2024-08-01,DOC,3595.43,1,2025-03-28 20:19:33.356800,,1
797,2024-08-01,pagamento,1095.22,1,2025-03-28 20:19:33.356800,,1
797,2024-11-01,TED,2181.05,1,2025-03-28 20:19:33.356800,,1
798,2023-04-01,saque,1647.9,1,2025-03-28 20:19:33.356800,,1
798,2023-06-01,pagamento,4601.82,1,2025-03-28 20:19:33.356800,,1
798,2023-08-01,DOC,8803.96,1,2025-03-28 20:19:33.356800,,1
798,2023-10-01,pagamento,301.38,1,2025-03-28 20:19:33.356800,,1
798,2024-02-01,TED,9026.8,1,2025-03-28 20:19:33.356800,,1
798,2024-03-01,TED,7112.73,1,2025-03-28 20:19:33.356800,,1
798,2024-04-01,saque,1144.03,1,2025-03-28 20:19:33.356800,,1
798,2024-08-01,saque,1392.29,1,2025-03-28 20:19:33.356800,,1
798,2024-10-01,pagamento,3358.69,1,2025-03-28 20:19:33.356800,,1
799,2023-04-01,pagamento,3145.94,1,2025-03-28 20:19:33.356800,,1
799,2023-06-01,DOC,5687.06,1,2025-03-28 20:19:33.356800,,1
799,2023-07-01,saque,1378.25,1,2025-03-28 20:19:33.356800,,1
799,2023-10-01,saque,638.86,1,2025-03-28 20:19:33.356800,,1
799,2024-03-01,pagamento,4266.02,1,2025-03-28 20:19:33.356800,,1
799,2024-04-01,TED,5470.82,1,2025-03-28 20:19:33.356800,,1
799,2024-10-01,pagamento,4487.0,1,2025-03-28 20:19:33.356800,,1
799,2024-11-01,pagamento,3988.06,2,2025-03-28 20:19:33.356800,,1
799,2025-02-01,pagamento,197.56,1,2025-03-28 20:19:33.356800,,1
800,2023-06-01,DOC,4680.79,1,2025-03-28 20:19:33.356800,,1
800,2023-10-01,pagamento,1195.69,1,2025-03-28 20:19:33.356800,,1
800,2024-03-01,saque,1647.18,1,2025-03-28 20:19:33.356800,,1
800,2024-04-01,DOC,2893.92,1,2025-03-28 20:19:33.356800,,1
800,2024-04-01,TED,531.07,1,2025-03-28 20:19:33.356800,,1
800,2024-04-01,saque,1569.45,1,2025-03-28 20:19:33.356800,,1
801,2023-09-01,pagamento,1063.46,1,2025-03-28 20:19:33.356800,,1
801,2023-10-01,DOC,4506.92,1,2025-03-28 20:19:33.356800,,1
801,2023-10-01,saque,894.37,1,2025-03-28 20:19:33.356800,,1
801,2024-01-01,DOC,1887.99,1,2025-03-28 20:19:33.356800,,1
801,2024-02-01,saque,1286.3,1,2025-03-28 20:19:33.356800,,1
801,2024-04-01,saque,220.09,1,2025-03-28 20:19:33.356800,,1
802,2023-04-01,TED,5257.86,1,2025-03-28 20:19:33.356800,,1
802,2023-05-01,saque,571.34,1,2025-03-28 20:19:33.356800,,1
