id_contrato,id_cliente,valor_contrato,saldo_devedor,data_contratacao,prazo_meses,status_contrato,data_carga
2300,30,33157.59,10536.16,2022-08-27,60,ativo,2025-03-28 18:36:55.490957
2301,370,83612.9,49683.05,2022-02-04,36,inadimplente,2025-03-28 18:36:55.490957
2302,100,86498.68,48444.77,2021-12-30,36,ativo,2025-03-28 18:36:55.490957
2303,519,6551.94,4678.09,2020-06-06,24,ativo,2025-03-28 18:36:55.490957
2304,810,25037.35,13185.63,2021-08-29,24,inadimplente,2025-03-28 18:36:55.490957
2305,689,94967.88,83384.74,2021-05-01,36,inadimplente,2025-03-28 18:36:55.490957
2306,122,23029.58,23024.31,2024-02-02,48,liquidado,2025-03-28 18:36:55.490957
2307,412,55144.71,23767.73,2021-06-16,12,inadimplente,2025-03-28 18:36:55.490957
2308,467,86016.37,50104.47,2023-04-28,24,liquidado,2025-03-28 18:36:55.490957
2309,878,83272.6,63512.03,2024-04-14,60,inadimplente,2025-03-28 18:36:55.490957
2310,389,49051.86,26867.38,2020-05-12,24,liquidado,2025-03-28 18:36:55.490957
2311,678,66091.93,28831.51,2023-03-23,12,liquidado,2025-03-28 18:36:55.490957
2312,939,25415.12,19515.06,2021-12-07,24,liquidado,2025-03-28 18:36:55.490957
2313,891,73929.02,45876.45,2024-01-04,24,liquidado,2025-03-28 18:36:55.490957
2314,649,56550.85,28849.86,2023-06-03,24,liquidado,2025-03-28 18:36:55.490957
2315,95,22170.05,7237.37,2022-02-21,36,liquidado,2025-03-28 18:36:55.490957
2316,409,68160.92,51964.02,2024-07-30,36,ativo,2025-03-28 18:36:55.490957
2317,783,48546.43,44142.67,2022-09-02,36,inadimplente,2025-03-28 18:36:55.490957
2318,677,26460.54,18386.36,2024-03-08,36,ativo,2025-03-28 18:36:55.490957
2319,604,55105.72,36048.83,2020-05-19,36,inadimplente,2025-03-28 18:36:55.490957
2320,522,64507.55,58949.79,2021-10-27,36,liquidado,2025-03-28 18:36:55.490957
2321,153,10117.65,4739.82,2024-02-03,24,ativo,2025-03-28 18:36:55.490957
2322,847,47164.0,42563.45,2020-10-19,48,ativo,2025-03-28 18:36:55.490957
2323,352,89310.98,28735.2,2020-04-07,24,inadimplente,2025-03-28 18:36:55.490957
2324,991,66919.09,23433.43,2022-05-27,36,ativo,2025-03-28 18:36:55.490957
2325,53,57080.19,23092.89,2022-12-06,12,ativo,2025-03-28 18:36:55.490957
2326,198,70975.13,45601.74,2020-12-26,12,inadimplente,2025-03-28 18:36:55.490957
2327,723,42155.42,34138.34,2023-04-09,60,liquidado,2025-03-28 18:36:55.490957
2328,342,63415.37,42547.75,2020-12-20,48,inadimplente,2025-03-28 18:36:55.490957
2329,166,57868.42,45539.45,2021-08-16,60,ativo,2025-03-28 18:36:55.490957
2330,674,46653.04,24157.73,2023-01-31,60,ativo,2025-03-28 18:36:55.490957
2331,886,41225.98,17182.44,2023-12-20,24,ativo,2025-03-28 18:36:55.490957
2332,477,54395.47,49287.17,2020-05-09,24,liquidado,2025-03-28 18:36:55.490957
2333,382,60338.54,57683.73,2020-04-25,60,liquidado,2025-03-28 18:36:55.490957
2334,792,11706.92,5573.89,2023-08-08,48,liquidado,2025-03-28 18:36:55.490957
2335,125,81497.4,26354.8,2022-08-24,24,liquidado,2025-03-28 18:36:55.490957
2336,153,9104.29,4648.33,2022-08-23,24,inadimplente,2025-03-28 18:36:55.490957
2337,625,27499.01,25797.31,2021-09-05,36,liquidado,2025-03-28 18:36:55.490957
2338,218,44927.81,38483.42,2021-07-29,24,inadimplente,2025-03-28 18:36:55.490957
2339,777,74586.62,33702.73,2023-07-28,48,inadimplente,2025-03-28 18:36:55.490957
2340,909,44742.96,29282.48,2023-03-14,60,inadimplente,2025-03-28 18:36:55.490957
2341,758,39810.92,37161.53,2023-05-29,24,inadimplente,2025-03-28 18:36:55.490957
2342,924,77126.1,60315.63,2020-03-27,12,ativo,2025-03-28 18:36:55.490957
2343,142,33898.68,21335.19,2020-04-21,36,liquidado,2025-03-28 18:36:55.490957
2344,8,2093.67,715.61,2020-04-05,48,liquidado,2025-03-28 18:36:55.490957
2345,912,87623.96,73309.35,2022-02-24,12,inadimplente,2025-03-28 18:36:55.490957
2346,518,32548.84,19103.53,2020-06-15,36,inadimplente,2025-03-28 18:36:55.490957
2347,412,29936.73,22723.3,2021-01-24,36,liquidado,2025-03-28 18:36:55.490957
2348,289,4009.34,2419.78,2023-11-21,12,ativo,2025-03-28 18:36:55.490957
2349,664,92893.46,62253.82,2023-08-28,60,ativo,2025-03-28 18:36:55.490957
2350,888,74862.13,33190.95,2022-07-07,36,ativo,2025-03-28 18:36:55.490957
2351,60,4440.26,4094.89,2021-10-25,60,liquidado,2025-03-28 18:36:55.490957
2352,73,40515.02,24858.38,2023-12-21,12,liquidado,2025-03-28 18:36:55.490957
2353,290,29526.8,15554.22,2020-09-05,48,ativo,2025-03-28 18:36:55.490957
2354,258,26342.51,20084.94,2024-03-06,24,inadimplente,2025-03-28 18:36:55.490957
2355,762,13033.53,4972.06,2023-08-15,60,inadimplente,2025-03-28 18:36:55.490957
2356,480,15587.92,6421.82,2021-03-13,36,liquidado,2025-03-28 18:36:55.490957
2357,287,85572.5,27007.64,2025-02-24,48,inadimplente,2025-03-28 18:36:55.490957
2358,172,43920.97,20542.56,2022-08-17,60,inadimplente,2025-03-28 18:36:55.490957
2359,975,18783.75,14349.01,2024-03-21,12,inadimplente,2025-03-28 18:36:55.490957
2360,783,90317.23,27847.79,2020-04-06,24,liquidado,2025-03-28 18:36:55.490957
2361,86,58452.89,26760.91,2023-11-10,36,inadimplente,2025-03-28 18:36:55.490957
2362,442,84489.9,67811.96,2024-01-28,48,liquidado,2025-03-28 18:36:55.490957
2363,494,94099.74,64755.56,2022-12-30,36,liquidado,2025-03-28 18:36:55.490957
2364,656,64570.79,20762.78,2021-02-22,36,inadimplente,2025-03-28 18:36:55.490957
2365,969,63747.73,44518.03,2020-10-22,24,inadimplente,2025-03-28 18:36:55.490957
2366,367,54010.37,50944.31,2020-04-27,12,liquidado,2025-03-28 18:36:55.490957
2367,446,16192.23,7201.05,2023-03-19,60,ativo,2025-03-28 18:36:55.490957
2368,988,27252.91,24109.88,2021-01-03,36,ativo,2025-03-28 18:36:55.490957
2369,690,30882.07,20342.12,2024-04-08,48,ativo,2025-03-28 18:36:55.490957
2370,261,61039.32,50585.56,2020-10-14,60,inadimplente,2025-03-28 18:36:55.490957
2371,710,77887.37,35815.07,2023-11-05,48,liquidado,2025-03-28 18:36:55.490957
2372,949,18879.02,6171.62,2021-02-02,60,inadimplente,2025-03-28 18:36:55.490957
2373,365,25625.58,15440.92,2020-08-03,60,liquidado,2025-03-28 18:36:55.490957
2374,936,93250.75,46638.83,2024-11-04,60,liquidado,2025-03-28 18:36:55.490957
2375,378,76719.94,72164.57,2025-03-17,24,ativo,2025-03-28 18:36:55.490957
2376,200,94334.43,45935.46,2022-09-26,24,inadimplente,2025-03-28 18:36:55.490957
2377,177,66101.79,58451.7,2020-10-07,60,inadimplente,2025-03-28 18:36:55.490957
2378,307,51511.38,34531.8,2021-05-14,36,liquidado,2025-03-28 18:36:55.490957
2379,594,67424.93,21139.26,2021-09-19,60,ativo,2025-03-28 18:36:55.490957
2380,540,34991.99,26868.8,2020-10-13,60,ativo,2025-03-28 18:36:55.490957
2381,38,47962.89,26178.17,2020-08-14,12,inadimplente,2025-03-28 18:36:55.490957
2382,233,89806.81,83629.82,2024-03-29,60,ativo,2025-03-28 18:36:55.490957
2383,217,38306.72,35512.6,2025-01-19,60,liquidado,2025-03-28 18:36:55.490957
2384,627,82286.15,56127.51,2021-11-13,36,inadimplente,2025-03-28 18:36:55.490957
2385,926,72946.75,67580.6,2023-06-23,36,ativo,2025-03-28 18:36:55.490957
2386,590,64016.5,58708.32,2020-11-22,60,liquidado,2025-03-28 18:36:55.490957
2387,144,56774.99,21553.7,2025-02-03,36,ativo,2025-03-28 18:36:55.490957
2388,765,28883.65,20881.94,2022-02-01,36,inadimplente,2025-03-28 18:36:55.490957
2389,958,7844.2,3162.43,2024-03-07,48,liquidado,2025-03-28 18:36:55.490957
2390,701,88092.33,38743.88,2022-01-01,48,liquidado,2025-03-28 18:36:55.490957
2391,50,44594.83,35452.2,2023-02-02,60,ativo,2025-03-28 18:36:55.490957
2392,66,55829.26,45305.16,2023-04-07,60,inadimplente,2025-03-28 18:36:55.490957
2393,137,14051.83,10750.23,2021-09-08,12,liquidado,2025-03-28 18:36:55.490957
2394,132,12523.63,4098.07,2020-06-28,24,inadimplente,2025-03-28 18:36:55.490957
2395,192,28954.24,14677.47,2024-05-05,12,inadimplente,2025-03-28 18:36:55.490957
2396,942,7724.69,2902.26,2021-02-19,60,liquidado,2025-03-28 18:36:55.490957
2397,283,94538.71,79953.85,2022-10-26,12,inadimplente,2025-03-28 18:36:55.490957
2398,959,36261.67,34918.58,2024-05-16,24,ativo,2025-03-28 18:36:55.490957
2399,242,2309.9,1799.72,2022-03-17,12,ativo,2025-03-28 18:36:55.490957
2400,610,32059.79,19550.45,2023-01-31,36,ativo,2025-03-28 18:36:55.490957
2401,78,7766.41,6822.63,2020-07-29,12,liquidado,2025-03-28 18:36:55.490957
2402,112,88769.85,71978.22,2024-06-16,12,liquidado,2025-03-28 18:36:55.490957
2403,858,31952.98,13572.45,2023-10-04,36,inadimplente,2025-03-28 18:36:55.490957
2404,784,40455.83,16947.78,2023-12-18,48,inadimplente,2025-03-28 18:36:55.490957
2405,212,49855.38,18984.89,2023-09-30,48,liquidado,2025-03-28 18:36:55.490957
2406,9,18553.81,16770.27,2021-02-12,12,liquidado,2025-03-28 18:36:55.490957
2407,817,96469.44,56227.83,2024-11-23,36,inadimplente,2025-03-28 18:36:55.490957
2408,79,78421.39,76663.07,2022-02-18,24,inadimplente,2025-03-28 18:36:55.490957
2409,234,43456.58,36108.9,2025-01-18,36,inadimplente,2025-03-28 18:36:55.490957
2410,611,73172.33,43447.58,2021-12-22,12,ativo,2025-03-28 18:36:55.490957
2411,241,92251.01,87922.02,2023-05-04,24,liquidado,2025-03-28 18:36:55.490957
2412,805,43874.38,41341.39,2020-11-08,12,liquidado,2025-03-28 18:36:55.490957
2413,46,88414.57,70343.33,2023-11-17,24,liquidado,2025-03-28 18:36:55.490957
2414,770,32027.92,18140.97,2020-11-12,36,liquidado,2025-03-28 18:36:55.490957
2415,565,35627.47,18502.3,2024-01-13,12,liquidado,2025-03-28 18:36:55.490957
2416,671,98103.49,53895.81,2020-09-03,60,liquidado,2025-03-28 18:36:55.490957
2417,95,99068.9,60588.33,2023-01-25,48,inadimplente,2025-03-28 18:36:55.490957
2418,399,73569.4,35934.76,2024-10-03,60,ativo,2025-03-28 18:36:55.490957
2419,552,15580.11,9609.74,2025-02-13,24,ativo,2025-03-28 18:36:55.490957
2420,710,6281.55,5611.32,2024-12-17,24,ativo,2025-03-28 18:36:55.490957
2421,231,58529.52,38289.33,2022-03-14,48,liquidado,2025-03-28 18:36:55.490957
2422,446,79357.35,29333.94,2024-04-26,12,ativo,2025-03-28 18:36:55.490957
2423,401,9698.77,7547.16,2022-11-06,12,inadimplente,2025-03-28 18:36:55.490957
2424,867,76027.95,51027.93,2023-06-07,60,liquidado,2025-03-28 18:36:55.490957
2425,801,94248.59,63246.64,2021-01-14,24,ativo,2025-03-28 18:36:55.490957
2426,631,59860.29,42654.26,2020-12-11,36,ativo,2025-03-28 18:36:55.490957
2427,229,45449.0,24132.44,2021-02-01,12,inadimplente,2025-03-28 18:36:55.490957
2428,237,46975.89,40974.66,2021-01-15,24,liquidado,2025-03-28 18:36:55.490957
2429,37,10788.43,4120.91,2021-01-01,60,liquidado,2025-03-28 18:36:55.490957
2430,39,44947.75,28719.33,2021-01-01,36,ativo,2025-03-28 18:36:55.490957
2431,199,42047.39,13135.31,2021-02-14,60,liquidado,2025-03-28 18:36:55.490957
2432,797,27462.21,13574.09,2023-08-15,12,ativo,2025-03-28 18:36:55.490957
2433,244,98610.07,36533.6,2024-04-11,48,liquidado,2025-03-28 18:36:55.490957
2434,940,90603.72,82316.93,2023-11-23,48,inadimplente,2025-03-28 18:36:55.490957
2435,284,32606.41,18739.44,2024-02-17,48,liquidado,2025-03-28 18:36:55.490957
2436,95,4179.86,1644.27,2021-03-06,24,liquidado,2025-03-28 18:36:55.490957
2437,432,40761.39,35909.57,2023-12-03,48,ativo,2025-03-28 18:36:55.490957
2438,169,43874.53,34751.96,2024-02-20,48,ativo,2025-03-28 18:36:55.490957
2439,977,72884.5,37909.68,2021-06-24,48,ativo,2025-03-28 18:36:55.490957
2440,783,42363.35,20509.63,2023-01-23,60,inadimplente,2025-03-28 18:36:55.490957
2441,56,17387.99,10118.29,2024-07-18,48,inadimplente,2025-03-28 18:36:55.490957
2442,906,57784.88,55488.74,2022-02-02,24,ativo,2025-03-28 18:36:55.490957
2443,157,30073.96,17773.48,2024-01-26,36,liquidado,2025-03-28 18:36:55.490957
2444,233,55155.79,18606.15,2021-02-13,12,liquidado,2025-03-28 18:36:55.490957
2445,590,46401.88,36559.82,2023-06-17,12,inadimplente,2025-03-28 18:36:55.490957
2446,372,67947.14,36599.15,2024-07-01,24,liquidado,2025-03-28 18:36:55.490957
2447,566,16878.99,9075.85,2024-08-25,36,inadimplente,2025-03-28 18:36:55.490957
2448,2,93181.99,51531.11,2023-04-28,60,liquidado,2025-03-28 18:36:55.490957
2449,380,38437.01,33161.93,2022-11-14,60,inadimplente,2025-03-28 18:36:55.490957
2450,421,85601.95,66777.92,2023-08-01,60,inadimplente,2025-03-28 18:36:55.490957
2451,162,71541.66,39886.77,2022-04-08,36,inadimplente,2025-03-28 18:36:55.490957
2452,944,69306.93,67919.49,2022-09-08,48,liquidado,2025-03-28 18:36:55.490957
2453,520,78526.77,42802.85,2023-04-10,36,liquidado,2025-03-28 18:36:55.490957
2454,490,90719.17,59372.08,2024-01-28,48,inadimplente,2025-03-28 18:36:55.490957
2455,26,45750.83,16990.85,2022-05-30,24,inadimplente,2025-03-28 18:36:55.490957
2456,12,45611.72,27217.87,2024-08-26,60,inadimplente,2025-03-28 18:36:55.490957
2457,196,55272.17,53460.58,2021-02-22,12,ativo,2025-03-28 18:36:55.490957
2458,244,68233.75,49458.93,2021-02-04,60,liquidado,2025-03-28 18:36:55.490957
2459,639,82343.01,31751.64,2023-02-05,60,ativo,2025-03-28 18:36:55.490957
2460,105,26115.99,23735.2,2021-12-10,48,inadimplente,2025-03-28 18:36:55.490957
2461,861,35027.0,25069.18,2021-07-04,60,liquidado,2025-03-28 18:36:55.490957
2462,58,52532.18,42390.68,2021-04-23,36,inadimplente,2025-03-28 18:36:55.490957
2463,252,78367.53,31825.96,2020-08-15,12,ativo,2025-03-28 18:36:55.490957
2464,946,57616.38,29608.72,2023-01-21,36,liquidado,2025-03-28 18:36:55.490957
2465,542,3305.42,1814.09,2020-04-14,60,inadimplente,2025-03-28 18:36:55.490957
2466,242,66712.91,39356.64,2022-01-04,60,inadimplente,2025-03-28 18:36:55.490957
2467,664,53306.86,51869.03,2020-06-05,12,ativo,2025-03-28 18:36:55.490957
2468,116,76132.31,37004.84,2023-01-01,24,ativo,2025-03-28 18:36:55.490957
2469,30,22292.08,16927.7,2021-05-07,12,inadimplente,2025-03-28 18:36:55.490957
2470,379,80758.06,45570.3,2023-05-24,36,ativo,2025-03-28 18:36:55.490957
2471,197,93837.55,36592.21,2020-07-10,60,inadimplente,2025-03-28 18:36:55.490957
2472,390,85695.61,75560.19,2020-07-07,12,inadimplente,2025-03-28 18:36:55.490957
2473,86,78792.43,41362.79,2025-01-29,24,inadimplente,2025-03-28 18:36:55.490957
2474,599,55626.15,27359.05,2020-07-24,48,inadimplente,2025-03-28 18:36:55.490957
2475,442,12440.11,4353.5,2022-11-12,24,ativo,2025-03-28 18:36:55.490957
2476,676,45552.82,32280.0,2021-04-27,24,inadimplente,2025-03-28 18:36:55.490957
2477,248,88583.56,46395.96,2022-12-01,60,ativo,2025-03-28 18:36:55.490957
2478,460,69745.34,58422.92,2023-11-04,24,ativo,2025-03-28 18:36:55.490957
2479,897,98631.85,86281.81,2021-01-26,36,liquidado,2025-03-28 18:36:55.490957
2480,728,3393.63,1927.6,2020-04-01,24,ativo,2025-03-28 18:36:55.490957
2481,764,29332.44,13976.9,2024-06-14,36,liquidado,2025-03-28 18:36:55.490957
2482,173,8322.36,3516.18,2021-12-19,48,ativo,2025-03-28 18:36:55.490957
2483,562,6382.25,2667.55,2023-08-29,36,ativo,2025-03-28 18:36:55.490957
2484,233,30581.5,27549.32,2020-11-28,60,inadimplente,2025-03-28 18:36:55.490957
2485,314,79718.93,67539.64,2020-11-11,24,liquidado,2025-03-28 18:36:55.490957
2486,563,69884.43,67492.88,2021-04-14,36,ativo,2025-03-28 18:36:55.490957
2487,782,34333.86,13772.44,2021-10-04,12,ativo,2025-03-28 18:36:55.490957
2488,145,40282.5,23816.45,2020-11-14,36,ativo,2025-03-28 18:36:55.490957
2489,259,53876.07,24394.47,2021-08-09,24,liquidado,2025-03-28 18:36:55.490957
2490,986,20637.29,17005.31,2020-05-25,60,ativo,2025-03-28 18:36:55.490957
2491,793,12721.29,10549.13,2020-05-12,12,inadimplente,2025-03-28 18:36:55.490957
2492,702,65695.4,32566.26,2020-05-01,60,liquidado,2025-03-28 18:36:55.490957
2493,532,26851.59,14349.49,2021-11-29,36,inadimplente,2025-03-28 18:36:55.490957
2494,491,97048.58,66590.72,2022-05-13,36,ativo,2025-03-28 18:36:55.490957
2495,455,11555.31,6261.9,2022-01-16,24,ativo,2025-03-28 18:36:55.490957
2496,508,59846.53,20877.46,2024-03-30,12,liquidado,2025-03-28 18:36:55.490957
2497,290,85770.5,32783.5,2021-02-11,24,inadimplente,2025-03-28 18:36:55.490957
2498,697,27604.02,20880.84,2023-10-05,24,liquidado,2025-03-28 18:36:55.490957
2499,117,26021.52,13478.73,2024-07-10,24,liquidado,2025-03-28 18:36:55.490957
2500,189,76318.66,26097.06,2021-02-08,48,liquidado,2025-03-28 18:36:55.490957
2501,181,41638.82,18103.35,2022-03-11,36,liquidado,2025-03-28 18:36:55.490957
2502,641,11283.51,8994.1,2024-11-24,48,inadimplente,2025-03-28 18:36:55.490957
2503,181,70189.72,65481.25,2024-08-26,36,ativo,2025-03-28 18:36:55.490957
2504,466,88014.39,77749.62,2021-05-06,60,liquidado,2025-03-28 18:36:55.490957
2505,959,32911.0,19963.76,2020-05-01,12,liquidado,2025-03-28 18:36:55.490957
2506,851,99448.67,32501.34,2023-04-20,60,liquidado,2025-03-28 18:36:55.490957
2507,15,5235.54,2465.12,2020-07-20,12,ativo,2025-03-28 18:36:55.490957
2508,800,73938.27,33340.71,2020-12-02,12,ativo,2025-03-28 18:36:55.490957
2509,848,81210.38,72064.88,2022-03-16,24,ativo,2025-03-28 18:36:55.490957
2510,964,69733.2,26377.3,2021-02-02,60,inadimplente,2025-03-28 18:36:55.490957
2511,51,64303.04,39434.24,2023-08-12,36,ativo,2025-03-28 18:36:55.490957
2512,274,6166.32,1894.07,2022-05-09,12,inadimplente,2025-03-28 18:36:55.490957
2513,325,80050.96,78062.23,2022-03-16,24,inadimplente,2025-03-28 18:36:55.490957
2514,904,87027.41,38004.12,2020-12-11,48,ativo,2025-03-28 18:36:55.490957
2515,410,39027.38,17698.37,2023-09-04,60,ativo,2025-03-28 18:36:55.490957
2516,753,71770.74,58110.84,2024-07-28,12,ativo,2025-03-28 18:36:55.490957
2517,664,73477.74,60071.07,2023-04-03,48,ativo,2025-03-28 18:36:55.490957
2518,877,84781.37,65208.84,2024-02-29,36,inadimplente,2025-03-28 18:36:55.490957
2519,827,47554.65,43294.74,2021-06-15,36,liquidado,2025-03-28 18:36:55.490957
2520,770,14125.64,8144.19,2021-08-29,12,liquidado,2025-03-28 18:36:55.490957
2521,424,37972.96,37791.43,2024-08-12,48,liquidado,2025-03-28 18:36:55.490957
2522,575,53212.83,21937.99,2022-05-10,48,inadimplente,2025-03-28 18:36:55.490957
2523,372,96728.19,49344.39,2024-12-18,48,inadimplente,2025-03-28 18:36:55.490957
2524,834,22977.51,12408.04,2020-07-16,48,ativo,2025-03-28 18:36:55.490957
2525,112,43588.4,30975.81,2024-12-30,60,ativo,2025-03-28 18:36:55.490957
2526,165,13931.82,6541.89,2023-05-24,24,liquidado,2025-03-28 18:36:55.490957
2527,914,46718.85,46689.12,2022-05-16,24,inadimplente,2025-03-28 18:36:55.490957
2528,862,10906.4,7766.25,2025-01-27,12,liquidado,2025-03-28 18:36:55.490957
2529,530,26851.56,9891.91,2023-10-24,24,ativo,2025-03-28 18:36:55.490957
2530,614,43217.64,28900.65,2021-04-30,36,inadimplente,2025-03-28 18:36:55.490957
2531,867,97019.24,91905.97,2024-05-16,60,liquidado,2025-03-28 18:36:55.490957
2532,692,56783.58,21805.0,2020-04-29,48,inadimplente,2025-03-28 18:36:55.490957
2533,70,28028.19,20699.23,2024-11-17,12,ativo,2025-03-28 18:36:55.490957
2534,450,81101.22,77607.66,2020-07-30,36,inadimplente,2025-03-28 18:36:55.490957
2535,285,63245.78,46850.63,2020-11-24,48,inadimplente,2025-03-28 18:36:55.490957
2536,945,33858.72,24957.18,2020-07-08,12,inadimplente,2025-03-28 18:36:55.490957
2537,748,16301.84,15006.03,2022-09-09,12,liquidado,2025-03-28 18:36:55.490957
2538,721,12856.93,10156.88,2020-07-08,48,ativo,2025-03-28 18:36:55.490957
2539,964,1015.62,815.31,2021-12-08,12,ativo,2025-03-28 18:36:55.490957
2540,340,30489.76,21107.02,2024-02-18,24,inadimplente,2025-03-28 18:36:55.490957
2541,853,35653.85,21778.98,2022-10-29,12,inadimplente,2025-03-28 18:36:55.490957
2542,649,34359.51,17422.65,2020-09-04,36,inadimplente,2025-03-28 18:36:55.490957
2543,476,81969.79,64290.28,2023-08-31,36,liquidado,2025-03-28 18:36:55.490957
2544,741,68436.08,40529.16,2023-10-24,36,inadimplente,2025-03-28 18:36:55.490957
2545,275,78216.26,49629.32,2022-08-21,60,liquidado,2025-03-28 18:36:55.490957
2546,814,92729.15,66979.7,2023-10-11,48,ativo,2025-03-28 18:36:55.490957
2547,304,61961.86,24241.33,2023-07-16,36,inadimplente,2025-03-28 18:36:55.490957
2548,229,99780.65,47024.66,2020-04-18,24,liquidado,2025-03-28 18:36:55.490957
2549,957,68938.74,36032.73,2023-07-13,48,liquidado,2025-03-28 18:36:55.490957
2550,990,73994.21,45529.28,2021-08-13,24,inadimplente,2025-03-28 18:36:55.490957
2551,217,56990.87,20188.45,2024-12-20,60,liquidado,2025-03-28 18:36:55.490957
2552,475,19374.8,16556.84,2024-07-19,24,ativo,2025-03-28 18:36:55.490957
2553,671,89149.48,83900.67,2023-12-01,48,inadimplente,2025-03-28 18:36:55.490957
2554,481,26867.45,22191.45,2025-01-31,48,inadimplente,2025-03-28 18:36:55.490957
2555,361,34073.64,16720.36,2021-07-29,48,ativo,2025-03-28 18:36:55.490957
2556,470,99343.91,38952.7,2024-11-26,36,ativo,2025-03-28 18:36:55.490957
2557,930,84646.49,44902.46,2021-05-11,24,ativo,2025-03-28 18:36:55.490957
2558,352,36653.04,12162.4,2022-08-04,60,ativo,2025-03-28 18:36:55.490957
2559,667,31666.1,13849.2,2022-11-02,60,inadimplente,2025-03-28 18:36:55.490957
2560,108,10903.14,5238.07,2023-03-29,24,ativo,2025-03-28 18:36:55.490957
2561,881,68240.55,62185.62,2021-12-19,12,inadimplente,2025-03-28 18:36:55.490957
2562,395,43677.12,25373.57,2024-06-06,12,ativo,2025-03-28 18:36:55.490957
2563,84,47319.12,23306.0,2024-07-01,60,inadimplente,2025-03-28 18:36:55.490957
2564,72,11226.05,7869.47,2022-02-15,60,ativo,2025-03-28 18:36:55.490957
2565,924,96812.22,78102.86,2022-02-16,12,inadimplente,2025-03-28 18:36:55.490957
2566,188,94732.33,35080.17,2022-11-24,60,inadimplente,2025-03-28 18:36:55.490957
2567,960,71062.56,41509.16,2023-11-19,24,liquidado,2025-03-28 18:36:55.490957
2568,534,32377.58,24542.67,2021-07-18,36,ativo,2025-03-28 18:36:55.490957
2569,705,77594.26,51994.37,2022-07-24,12,ativo,2025-03-28 18:36:55.490957
2570,751,90533.31,60484.83,2023-01-12,36,ativo,2025-03-28 18:36:55.490957
2571,171,92836.63,81213.43,2021-11-10,24,liquidado,2025-03-28 18:36:55.490957
2572,48,21857.36,16108.95,2023-06-19,36,ativo,2025-03-28 18:36:55.490957
2573,506,91643.61,48598.34,2024-03-20,24,inadimplente,2025-03-28 18:36:55.490957
2574,885,97450.01,59214.99,2024-03-17,36,liquidado,2025-03-28 18:36:55.490957
2575,508,3599.43,2029.06,2020-05-14,36,liquidado,2025-03-28 18:36:55.490957
2576,159,95812.71,30766.7,2021-06-08,48,inadimplente,2025-03-28 18:36:55.490957
2577,549,87807.93,59751.61,2021-11-10,48,inadimplente,2025-03-28 18:36:55.490957
2578,542,56164.69,24981.42,2021-07-02,24,ativo,2025-03-28 18:36:55.490957
2579,39,84596.16,52222.04,2021-08-13,36,liquidado,2025-03-28 18:36:55.490957
2580,928,73336.53,72997.0,2021-08-12,36,ativo,2025-03-28 18:36:55.490957
2581,74,16834.14,8323.39,2023-06-17,24,inadimplente,2025-03-28 18:36:55.490957
2582,871,90015.38,72788.74,2021-11-20,36,ativo,2025-03-28 18:36:55.490957
2583,996,13264.18,9220.05,2024-05-02,24,liquidado,2025-03-28 18:36:55.490957
2584,453,21624.36,8385.21,2024-11-22,36,inadimplente,2025-03-28 18:36:55.490957
2585,369,43405.94,23090.91,2020-10-28,24,liquidado,2025-03-28 18:36:55.490957
2586,903,32981.31,20601.66,2021-08-01,36,inadimplente,2025-03-28 18:36:55.490957
2587,435,48194.48,45511.52,2023-11-24,48,liquidado,2025-03-28 18:36:55.490957
2588,754,44683.34,34396.29,2024-08-10,24,ativo,2025-03-28 18:36:55.490957
2589,903,55823.88,30292.73,2023-07-18,24,inadimplente,2025-03-28 18:36:55.490957
2590,509,6332.35,2208.54,2022-06-02,60,liquidado,2025-03-28 18:36:55.490957
2591,565,55375.88,27196.21,2020-07-06,36,ativo,2025-03-28 18:36:55.490957
2592,234,85058.02,62222.97,2023-06-30,36,ativo,2025-03-28 18:36:55.490957
2593,25,34649.69,32223.03,2021-10-23,24,inadimplente,2025-03-28 18:36:55.490957
2594,864,41279.55,19953.83,2024-06-05,12,liquidado,2025-03-28 18:36:55.490957
2595,136,43693.33,34118.78,2023-11-03,24,liquidado,2025-03-28 18:36:55.490957
2596,129,44323.95,43338.17,2022-10-08,48,liquidado,2025-03-28 18:36:55.490957
2597,687,93308.14,74176.92,2023-01-10,12,liquidado,2025-03-28 18:36:55.490957
2598,813,35196.6,29109.38,2020-09-22,24,liquidado,2025-03-28 18:36:55.490957
2599,814,76239.72,41497.01,2024-12-14,60,liquidado,2025-03-28 18:36:55.490957
2600,225,97420.12,51562.82,2022-05-10,36,liquidado,2025-03-28 18:36:55.490957
2601,363,98918.37,76086.48,2021-10-30,24,liquidado,2025-03-28 18:36:55.490957
2602,580,32458.29,15012.91,2022-09-09,12,inadimplente,2025-03-28 18:36:55.490957
2603,38,35419.5,29539.82,2023-05-12,24,ativo,2025-03-28 18:36:55.490957
2604,833,61935.35,22954.32,2024-07-27,24,liquidado,2025-03-28 18:36:55.490957
2605,652,67348.36,28462.93,2022-11-21,12,inadimplente,2025-03-28 18:36:55.490957
2606,69,16468.17,15978.56,2022-09-13,12,ativo,2025-03-28 18:36:55.490957
2607,160,69330.46,41344.22,2021-05-21,36,ativo,2025-03-28 18:36:55.490957
2608,796,2352.33,833.56,2023-02-25,24,liquidado,2025-03-28 18:36:55.490957
