id_operacao,id_cliente,produto,regiao,data_inicio,valor_contratado,prazo_meses,taxa_juros_aa,data_vencimento,atraso_max_dias,default,ead,perda_real,lgd,renda_cliente,idade_cliente,score_credito,estado_civil,grau_instrucao,tempo_emprego,profissao,tipo_residencia,numero_dependentes,tem_cartao_credito,tem_outros_creditos,possui_veiculo,possui_imovel
O007280,C00861,Crédito Pessoal,Sul,2023-12-16 07:28:09.439283,47523.55,60,5.08,2028-12-16 07:28:09.439283,0,0,0.0,0.0,0.0,15847.26,37,362.0,Viúvo,Médio,23.0,Analista,Financiada,0,Não,Sim,Não,Não
O007281,C00734,Consignado,Nordeste,2022-06-18 16:46:43.370532,44820.18,60,21.02,2027-06-18 16:46:43.370532,0,0,0.0,0.0,0.0,11176.71,67,694.0,Solteiro,Médio,5.2,Vendedor,Outros,5,Sim,Não,Não,Não
O007282,C01855,Crédito Pessoal,Norte,2021-08-30 14:50:18.454417,4106.43,12,14.89,2022-08-30 14:50:18.454417,15,0,0.0,0.0,0.0,18500.14,45,484.0,Casado,Médio,9.1,Gerente,Própria,3,Não,Sim,Sim,Não
O007283,C01253,Crédito Pessoal,Nordeste,2020-04-06 13:56:34.672335,11979.87,36,8.92,2023-04-06 13:56:34.672335,15,0,0.0,0.0,0.0,3670.2,63,674.0,União Estável,Mestrado/Doutorado,29.3,Gerente,Financiada,3,Sim,Sim,Não,Não
O007284,C01476,Crédito Pessoal,Sudeste,2021-10-19 05:04:47.292906,14028.25,60,19.24,2026-10-19 05:04:47.292906,60,0,0.0,0.0,0.0,13850.48,35,644.0,Viúvo,Superior,5.3,Professor,Cedido,1,Não,Sim,Não,Não
O007285,C02979,Crédito Pessoal,Sul,2021-04-08 09:57:51.183952,19467.85,12,18.12,2022-04-08 09:57:51.183952,0,0,0.0,0.0,0.0,14518.45,51,585.0,Divorciado,Pós-graduação,23.7,Gerente,Financiada,3,Sim,Não,Sim,Não
O007286,C02503,Cartão de Crédito,Nordeste,2023-09-08 15:35:53.368474,4000.93,60,12.53,2028-09-08 15:35:53.368474,90,1,2302.7893214421074,1930.29,0.84,12110.29,37,813.0,União Estável,Superior,23.0,Estudante,Outros,2,Sim,Não,Sim,Não
O007287,C00986,Cartão de Crédito,Centro-Oeste,2022-03-15 18:19:24.025330,11928.71,12,16.56,2023-03-15 18:19:24.025330,0,0,0.0,0.0,0.0,10666.59,26,572.0,Viúvo,Mestrado/Doutorado,3.9,Autônomo,Outros,1,Não,Sim,Sim,Sim
O007288,C00544,Consignado,Sudeste,2023-09-18 02:39:03.604356,35949.07,36,18.33,2026-09-18 02:39:03.604356,15,0,0.0,0.0,0.0,13926.46,71,503.0,União Estável,Superior,8.2,Engenheiro,Própria,4,Sim,Sim,Sim,Sim
O007289,C02913,Consignado,Sul,2019-04-05 15:35:25.916480,12600.34,36,6.24,2022-04-05 15:35:25.916480,0,0,0.0,0.0,0.0,14992.88,46,485.0,Viúvo,Superior,27.6,Vendedor,Cedido,1,Sim,Não,Sim,Não
O007290,C02422,Financiamento Auto,Sudeste,2023-09-10 05:39:31.050544,47155.82,60,13.35,2028-09-10 05:39:31.050544,0,0,0.0,0.0,0.0,1932.01,64,336.0,Solteiro,Fundamental,20.1,Aposentado,Cedido,0,Sim,Sim,Sim,Não
O007291,C00374,Cheque Especial,Norte,2021-02-28 09:36:35.699809,21440.18,24,15.49,2023-02-28 09:36:35.699809,0,0,0.0,0.0,0.0,14135.63,54,307.0,Solteiro,Mestrado/Doutorado,20.4,Engenheiro,Outros,0,Sim,Sim,Não,Sim
O007292,C02688,Cartão de Crédito,Centro-Oeste,2023-12-22 01:39:49.229746,5434.44,48,19.47,2027-12-22 01:39:49.229746,30,0,0.0,0.0,0.0,9152.39,18,609.0,Viúvo,Médio,29.9,Analista,Cedido,4,Sim,Sim,Sim,Sim
O007293,C00112,Consignado,Norte,2020-05-15 02:45:32.818953,42212.28,60,12.63,2025-05-15 02:45:32.818953,0,0,0.0,0.0,0.0,4482.59,37,825.0,União Estável,Superior,15.2,Professor,Cedido,0,Sim,Não,Sim,Sim
O007294,C02541,Crédito Pessoal,Nordeste,2022-05-26 07:35:53.606057,45817.3,12,8.42,2023-05-26 07:35:53.606057,30,0,0.0,0.0,0.0,13683.0,72,637.0,Divorciado,Pós-graduação,3.8,Gerente,Cedido,4,Sim,Não,Sim,Sim
O007295,C00294,Cartão de Crédito,Sudeste,2021-05-01 12:29:55.210491,46441.6,36,6.79,2024-05-01 12:29:55.210491,60,0,0.0,0.0,0.0,8163.53,18,723.0,União Estável,Fundamental,15.7,Gerente,Cedido,1,Sim,Sim,Não,Sim
O007296,C02470,Cheque Especial,Norte,2020-10-21 16:28:00.220481,24949.49,60,21.19,2025-10-21 16:28:00.220481,90,1,17050.358550256944,15738.19,0.92,11545.95,29,329.0,Viúvo,Superior,21.3,Estudante,Outros,2,Sim,Não,Sim,Não
O007297,C02197,Cartão de Crédito,Nordeste,2022-10-17 05:09:03.966573,46065.29,36,14.58,2025-10-17 05:09:03.966573,90,1,27596.36263981456,12848.8,0.47,10016.63,40,812.0,Solteiro,Fundamental,27.8,Engenheiro,Própria,5,Sim,Não,Não,Não
O007298,C02199,Cheque Especial,Centro-Oeste,2023-06-01 22:32:49.001845,35604.86,60,9.59,2028-06-01 22:32:49.001845,90,1,24221.345439705357,22892.66,0.95,11612.99,40,570.0,Viúvo,Fundamental,25.7,Gerente,Financiada,4,Não,Sim,Sim,Não
O007299,C01198,Financiamento Auto,Norte,2020-02-14 19:12:41.135201,10182.98,36,21.1,2023-02-14 19:12:41.135201,30,0,0.0,0.0,0.0,19424.24,38,406.0,Divorciado,Médio,28.2,Gerente,Alugada,0,Não,Não,Sim,Não
O007300,C00168,Consignado,Sudeste,2020-05-22 05:28:00.282753,26893.02,24,21.24,2022-05-22 05:28:00.282753,0,0,0.0,0.0,0.0,4950.59,53,484.0,União Estável,Superior,2.8,Autônomo,Alugada,1,Sim,Sim,Sim,Não
O007301,C00070,Cheque Especial,Norte,2021-02-05 14:43:07.054313,21925.76,12,18.03,2022-02-05 14:43:07.054313,180,1,17036.60632538603,12703.58,0.75,19757.41,43,846.0,Viúvo,Médio,15.7,Gerente,Própria,2,Sim,Não,Sim,Sim
O007302,C01861,Financiamento Auto,Centro-Oeste,2021-03-30 04:08:00.849572,22827.14,60,7.4,2026-03-30 04:08:00.849572,60,0,0.0,0.0,0.0,15864.28,41,501.0,Solteiro,Pós-graduação,3.7,Vendedor,Outros,3,Sim,Não,Sim,Sim
O007303,C02474,Cartão de Crédito,Nordeste,2019-01-10 09:58:35.919062,20959.79,36,11.07,2022-01-10 09:58:35.919062,15,0,0.0,0.0,0.0,14859.65,63,433.0,União Estável,Pós-graduação,20.9,Engenheiro,Própria,1,Sim,Sim,Sim,Não
O007304,C01426,Consignado,Norte,2019-12-22 03:50:11.437193,9176.07,60,22.65,2024-12-22 03:50:11.437193,0,0,0.0,0.0,0.0,19354.7,32,363.0,União Estável,Mestrado/Doutorado,10.1,Engenheiro,Financiada,0,Sim,Sim,Não,Não
O007305,C01979,Cheque Especial,Norte,2019-05-30 07:13:47.577468,19806.62,12,7.43,2020-05-30 07:13:47.577468,0,0,0.0,0.0,0.0,17645.51,20,372.0,União Estável,Fundamental,12.8,Gerente,Cedido,3,Sim,Sim,Não,Sim
O007306,C02573,Cheque Especial,Sul,2021-11-09 13:41:57.194583,25844.07,60,19.01,2026-11-09 13:41:57.194583,0,0,0.0,0.0,0.0,7447.67,66,567.0,Solteiro,Fundamental,9.6,Engenheiro,Financiada,4,Sim,Não,Sim,Sim
O007307,C01655,Consignado,Nordeste,2019-02-16 07:17:27.321231,14640.88,48,10.12,2023-02-16 07:17:27.321231,0,0,0.0,0.0,0.0,3121.39,27,304.0,Divorciado,Pós-graduação,4.4,Analista,Cedido,2,Sim,Não,Não,Não
O007308,C02260,Cartão de Crédito,Sul,2022-09-07 20:03:18.136993,9254.11,36,5.68,2025-09-07 20:03:18.136993,180,1,6749.629875242197,2504.62,0.37,9540.03,21,498.0,Casado,Mestrado/Doutorado,1.1,Gerente,Própria,1,Não,Não,Não,Não
O007309,C00102,Cartão de Crédito,Sul,2023-11-21 00:35:15.959347,10312.65,12,18.78,2024-11-21 00:35:15.959347,15,0,0.0,0.0,0.0,13273.59,72,731.0,União Estável,Mestrado/Doutorado,7.3,Vendedor,Alugada,2,Não,Sim,Sim,Não
O007310,C01813,Crédito Pessoal,Centro-Oeste,2021-02-12 11:19:38.103623,10052.03,24,10.3,2023-02-12 11:19:38.103623,0,0,0.0,0.0,0.0,6403.36,52,770.0,Solteiro,Mestrado/Doutorado,0.7,Aposentado,Própria,0,Não,Não,Sim,Sim
O007311,C01732,Cartão de Crédito,Centro-Oeste,2019-05-16 20:29:17.053016,22614.14,48,19.86,2023-05-16 20:29:17.053016,0,0,0.0,0.0,0.0,13042.07,54,722.0,União Estável,Pós-graduação,22.3,Professor,Cedido,0,Não,Não,Sim,Sim
O007312,C01613,Consignado,Sudeste,2020-04-01 05:18:22.590444,10849.44,60,12.34,2025-04-01 05:18:22.590444,0,0,0.0,0.0,0.0,11359.72,59,589.0,Viúvo,Superior,20.0,Engenheiro,Outros,5,Sim,Não,Sim,Sim
O007313,C01362,Financiamento Auto,Nordeste,2019-10-28 04:17:34.786957,36007.69,60,9.39,2024-10-28 04:17:34.786957,180,1,28283.69693291889,10515.96,0.37,5397.25,40,570.0,Solteiro,Mestrado/Doutorado,20.7,Engenheiro,Outros,1,Sim,Sim,Não,Não
O007314,C00333,Consignado,Nordeste,2020-07-21 05:17:47.634216,17113.57,48,23.2,2024-07-21 05:17:47.634216,0,0,0.0,0.0,0.0,1766.28,42,699.0,Casado,Superior,9.1,Autônomo,Financiada,0,Sim,Sim,Sim,Sim
O007315,C02253,Cheque Especial,Centro-Oeste,2022-02-16 10:34:02.241559,46999.52,24,12.1,2024-02-16 10:34:02.241559,30,0,0.0,0.0,0.0,13880.2,44,785.0,União Estável,Médio,27.3,Vendedor,Outros,0,Sim,Não,Não,Não
O007316,C01511,Crédito Pessoal,Centro-Oeste,2019-06-26 12:36:11.033965,3605.1,24,23.29,2021-06-26 12:36:11.033965,0,0,0.0,0.0,0.0,16540.24,30,442.0,União Estável,Pós-graduação,14.0,Analista,Cedido,0,Sim,Não,Não,Sim
O007317,C00229,Crédito Pessoal,Sul,2021-05-25 22:31:45.132920,15842.66,60,24.23,2026-05-25 22:31:45.132920,0,0,0.0,0.0,0.0,18002.86,33,327.0,Viúvo,Mestrado/Doutorado,5.8,Vendedor,Alugada,5,Sim,Sim,Sim,Não
O007318,C01123,Financiamento Auto,Centro-Oeste,2023-01-14 16:59:14.814118,37048.35,60,13.13,2028-01-14 16:59:14.814118,15,0,0.0,0.0,0.0,17449.36,33,811.0,Viúvo,Médio,22.3,Professor,Financiada,5,Sim,Sim,Sim,Sim
O007319,C01958,Cheque Especial,Norte,2021-12-17 08:50:51.904918,34396.78,24,19.37,2023-12-17 08:50:51.904918,15,0,0.0,0.0,0.0,9293.09,51,398.0,União Estável,Pós-graduação,8.5,Analista,Financiada,3,Sim,Sim,Sim,Não
O007320,C01960,Cartão de Crédito,Nordeste,2022-02-16 23:48:48.043869,21321.29,24,12.93,2024-02-16 23:48:48.043869,0,0,0.0,0.0,0.0,16034.55,39,530.0,Divorciado,Fundamental,27.2,Autônomo,Cedido,0,Sim,Não,Não,Não
O007321,C01435,Cartão de Crédito,Sudeste,2020-09-02 02:27:03.869372,43574.79,24,18.13,2022-09-02 02:27:03.869372,0,0,0.0,0.0,0.0,4083.55,34,507.0,Divorciado,Mestrado/Doutorado,11.9,Aposentado,Financiada,5,Sim,Não,Sim,Sim
O007322,C00954,Cartão de Crédito,Sul,2020-04-01 23:56:05.363610,4032.92,60,20.44,2025-04-01 23:56:05.363610,90,1,2627.3212987122984,1968.53,0.75,18416.62,73,619.0,Casado,Pós-graduação,21.1,Aposentado,Outros,1,Sim,Sim,Não,Não
O007323,C01754,Consignado,Norte,2019-07-16 19:25:14.214241,25700.35,36,17.77,2022-07-16 19:25:14.214241,0,0,0.0,0.0,0.0,5962.23,39,603.0,Casado,Mestrado/Doutorado,1.3,Professor,Cedido,2,Sim,Sim,Sim,Sim
O007324,C00460,Cartão de Crédito,Centro-Oeste,2020-03-11 00:08:00.637789,10420.48,48,10.79,2024-03-11 00:08:00.637789,180,1,5679.2661259399665,3274.42,0.58,3698.13,66,466.0,União Estável,Fundamental,26.3,Professor,Financiada,5,Sim,Não,Sim,Não
O007325,C01218,Cheque Especial,Sudeste,2020-09-13 23:07:34.302056,19010.2,24,11.16,2022-09-13 23:07:34.302056,0,0,0.0,0.0,0.0,14089.24,38,530.0,Viúvo,Fundamental,11.3,Engenheiro,Alugada,5,Sim,Não,Não,Sim
O007326,C02603,Crédito Pessoal,Centro-Oeste,2019-04-10 08:09:33.392868,35103.58,60,22.23,2024-04-10 08:09:33.392868,30,0,0.0,0.0,0.0,15349.94,18,500.0,Viúvo,Médio,11.2,Aposentado,Financiada,2,Sim,Sim,Sim,Sim
O007327,C00890,Consignado,Norte,2020-08-31 19:10:27.587390,5399.13,12,16.28,2021-08-31 19:10:27.587390,15,0,0.0,0.0,0.0,5998.69,48,330.0,Solteiro,Superior,11.6,Estudante,Própria,5,Sim,Não,Sim,Sim
O007328,C02684,Cartão de Crédito,Sudeste,2022-12-20 06:04:01.320313,2666.7,60,23.03,2027-12-20 06:04:01.320313,0,0,0.0,0.0,0.0,8513.24,69,349.0,Viúvo,Fundamental,12.7,Professor,Financiada,5,Sim,Sim,Não,Não
O007329,C01044,Cheque Especial,Centro-Oeste,2023-09-18 23:23:01.974332,21331.1,36,13.38,2026-09-18 23:23:01.974332,30,0,0.0,0.0,0.0,13078.99,21,551.0,Casado,Pós-graduação,27.3,Estudante,Outros,1,Sim,Sim,Não,Não
O007330,C00931,Financiamento Auto,Norte,2022-11-16 17:49:36.710803,13935.37,36,10.27,2025-11-16 17:49:36.710803,60,0,0.0,0.0,0.0,4078.09,57,541.0,União Estável,Médio,26.3,Vendedor,Cedido,2,Não,Não,Não,Não
O007331,C00311,Cheque Especial,Norte,2022-02-04 17:00:54.488314,36165.74,24,17.16,2024-02-04 17:00:54.488314,0,0,0.0,0.0,0.0,9620.97,38,727.0,Divorciado,Pós-graduação,8.7,Aposentado,Outros,1,Sim,Não,Não,Não
O007332,C02890,Crédito Pessoal,Sudeste,2022-10-26 11:31:02.590699,3744.75,48,22.8,2026-10-26 11:31:02.590699,15,0,0.0,0.0,0.0,16962.78,45,671.0,Casado,Médio,11.0,Engenheiro,Financiada,2,Sim,Sim,Sim,Sim
O007333,C01864,Cheque Especial,Norte,2022-02-15 06:16:32.091039,48342.02,60,15.03,2027-02-15 06:16:32.091039,60,0,0.0,0.0,0.0,11583.0,36,825.0,Casado,Superior,12.2,Engenheiro,Alugada,3,Sim,Sim,Não,Sim
O007334,C02728,Cheque Especial,Centro-Oeste,2021-11-22 13:19:47.112756,31227.23,48,10.56,2025-11-22 13:19:47.112756,60,0,0.0,0.0,0.0,5722.35,48,529.0,Divorciado,Mestrado/Doutorado,7.0,Autônomo,Financiada,3,Não,Sim,Sim,Sim
O007335,C01582,Consignado,Sudeste,2019-06-06 02:25:11.349577,25312.65,12,9.43,2020-06-06 02:25:11.349577,90,1,14106.034579613535,12161.79,0.86,8731.76,54,501.0,Solteiro,Mestrado/Doutorado,6.5,Aposentado,Financiada,3,Sim,Sim,Não,Sim
O007336,C01759,Crédito Pessoal,Sul,2019-04-21 18:05:17.534068,20921.21,48,13.98,2023-04-21 18:05:17.534068,0,0,0.0,0.0,0.0,3530.12,71,799.0,União Estável,Médio,14.9,Gerente,Outros,4,Sim,Não,Não,Não
O007337,C02127,Cartão de Crédito,Norte,2019-03-02 20:27:10.762962,37575.76,48,22.09,2023-03-02 20:27:10.762962,30,0,0.0,0.0,0.0,13241.42,73,836.0,Casado,Médio,18.8,Aposentado,Financiada,1,Sim,Não,Sim,Não
O007338,C00246,Crédito Pessoal,Centro-Oeste,2020-07-25 17:38:21.187751,18138.03,24,10.71,2022-07-25 17:38:21.187751,60,0,0.0,0.0,0.0,18673.89,72,539.0,União Estável,Superior,4.9,Engenheiro,Própria,4,Sim,Não,Sim,Sim
O007339,C02831,Financiamento Auto,Sudeste,2023-03-28 00:54:57.362530,38958.92,12,16.07,2024-03-28 00:54:57.362530,0,0,0.0,0.0,0.0,10396.47,39,622.0,Casado,Médio,12.7,Estudante,Financiada,3,Sim,Sim,Sim,Sim
O007340,C00472,Crédito Pessoal,Sul,2019-04-29 16:14:09.539706,35679.28,36,8.46,2022-04-29 16:14:09.539706,180,1,24317.23703819418,22999.49,0.95,19442.76,32,372.0,Solteiro,Fundamental,8.3,Professor,Financiada,4,Não,Não,Não,Sim
O007341,C00322,Consignado,Sul,2019-08-21 18:04:03.472365,27791.77,48,19.86,2023-08-21 18:04:03.472365,60,0,0.0,0.0,0.0,14720.02,18,477.0,Viúvo,Pós-graduação,15.9,Engenheiro,Financiada,2,Sim,Não,Não,Não
O007342,C00141,Cartão de Crédito,Nordeste,2023-08-05 09:16:17.414361,44489.29,12,14.18,2024-08-05 09:16:17.414361,120,1,31579.853630584654,14677.42,0.46,19305.27,42,508.0,Divorciado,Superior,18.5,Engenheiro,Outros,0,Não,Sim,Sim,Não
O007343,C02361,Crédito Pessoal,Nordeste,2021-03-17 12:01:33.835252,17626.3,12,9.77,2022-03-17 12:01:33.835252,30,0,0.0,0.0,0.0,1716.57,60,741.0,Solteiro,Mestrado/Doutorado,16.4,Gerente,Alugada,4,Sim,Sim,Sim,Não
O007344,C01145,Cartão de Crédito,Sudeste,2020-07-04 04:25:58.949188,3363.58,36,20.1,2023-07-04 04:25:58.949188,0,0,0.0,0.0,0.0,6440.02,34,530.0,Divorciado,Superior,13.5,Vendedor,Alugada,1,Sim,Sim,Sim,Não
O007345,C00099,Consignado,Norte,2022-02-16 18:54:44.192917,19121.96,24,19.56,2024-02-16 18:54:44.192917,0,0,0.0,0.0,0.0,1970.25,39,464.0,União Estável,Superior,7.2,Engenheiro,Cedido,2,Sim,Sim,Não,Sim
O007346,C00494,Cheque Especial,Centro-Oeste,2019-05-01 01:36:48.055938,43829.08,12,5.67,2020-05-01 01:36:48.055938,0,0,0.0,0.0,0.0,4980.24,71,452.0,Casado,Mestrado/Doutorado,16.4,Engenheiro,Alugada,0,Sim,Sim,Não,Sim
O007347,C01168,Financiamento Auto,Norte,2022-05-21 13:19:23.654591,4327.12,36,13.83,2025-05-21 13:19:23.654591,0,0,0.0,0.0,0.0,10888.15,28,532.0,União Estável,Médio,9.3,Professor,Própria,0,Sim,Não,Não,Sim
O007348,C02158,Crédito Pessoal,Centro-Oeste,2021-10-17 15:30:09.577163,38276.07,60,16.86,2026-10-17 15:30:09.577163,30,0,0.0,0.0,0.0,7936.92,71,730.0,Casado,Superior,10.6,Gerente,Alugada,0,Sim,Sim,Não,Não
O007349,C00484,Cartão de Crédito,Centro-Oeste,2020-06-22 05:21:16.330525,41350.32,12,10.12,2021-06-22 05:21:16.330525,15,0,0.0,0.0,0.0,13109.82,73,802.0,Divorciado,Fundamental,20.4,Professor,Financiada,4,Sim,Não,Não,Sim
O007350,C02178,Crédito Pessoal,Nordeste,2020-11-27 03:45:00.724242,21683.66,60,6.13,2025-11-27 03:45:00.724242,0,0,0.0,0.0,0.0,13393.32,33,487.0,União Estável,Pós-graduação,18.3,Autônomo,Outros,2,Sim,Sim,Sim,Não
O007351,C01424,Consignado,Nordeste,2019-06-24 21:21:54.041604,10128.71,60,10.68,2024-06-24 21:21:54.041604,90,1,8715.088742148699,8670.76,0.99,4244.35,59,670.0,Viúvo,Pós-graduação,0.8,Engenheiro,Própria,2,Sim,Sim,Não,Não
O007352,C00840,Cheque Especial,Norte,2022-10-04 07:59:42.243737,18098.02,12,22.34,2023-10-04 07:59:42.243737,90,1,11689.752604102465,4907.48,0.42,13196.89,19,357.0,Divorciado,Fundamental,26.2,Estudante,Própria,5,Sim,Não,Sim,Sim
O007353,C00506,Consignado,Sudeste,2020-03-01 10:18:17.640093,20224.35,36,11.79,2023-03-01 10:18:17.640093,90,1,17293.267965082505,13216.79,0.76,4508.41,28,841.0,Viúvo,Pós-graduação,17.0,Analista,Outros,3,Sim,Não,Sim,Não
O007354,C02817,Cartão de Crédito,Centro-Oeste,2021-12-30 05:25:20.541163,46646.81,60,20.73,2026-12-30 05:25:20.541163,0,0,0.0,0.0,0.0,10729.57,30,312.0,Viúvo,Fundamental,17.2,Estudante,Própria,0,Sim,Não,Não,Não
O007355,C00210,Crédito Pessoal,Nordeste,2022-04-18 23:54:45.297585,14588.81,24,19.04,2024-04-18 23:54:45.297585,0,0,0.0,0.0,0.0,4474.95,70,389.0,Solteiro,Médio,20.1,Analista,Outros,3,Sim,Não,Sim,Sim
O007356,C01782,Cartão de Crédito,Sudeste,2019-01-20 08:34:00.111443,48644.32,48,24.17,2023-01-20 08:34:00.111443,60,0,0.0,0.0,0.0,18182.6,69,364.0,Casado,Mestrado/Doutorado,9.7,Estudante,Outros,5,Sim,Não,Não,Não
O007357,C00361,Consignado,Nordeste,2020-12-01 15:41:49.512637,5886.61,60,22.44,2025-12-01 15:41:49.512637,0,0,0.0,0.0,0.0,8681.14,59,541.0,União Estável,Pós-graduação,23.7,Autônomo,Própria,0,Sim,Não,Não,Não
O007358,C00154,Crédito Pessoal,Centro-Oeste,2022-12-22 04:12:46.381333,48714.46,60,23.83,2027-12-22 04:12:46.381333,0,0,0.0,0.0,0.0,10554.88,42,360.0,Casado,Mestrado/Doutorado,22.0,Analista,Financiada,2,Não,Sim,Sim,Não
O007359,C00533,Cartão de Crédito,Sul,2023-05-25 21:17:30.248906,11554.3,48,5.47,2027-05-25 21:17:30.248906,15,0,0.0,0.0,0.0,19937.78,30,383.0,Solteiro,Fundamental,7.6,Aposentado,Financiada,3,Sim,Não,Sim,Não
O007360,C01571,Crédito Pessoal,Nordeste,2022-02-04 02:17:53.796093,8804.11,36,10.95,2025-02-04 02:17:53.796093,0,0,0.0,0.0,0.0,12352.26,21,840.0,Casado,Médio,2.1,Professor,Própria,1,Sim,Não,Não,Não
O007361,C02012,Financiamento Auto,Sudeste,2020-09-11 19:12:05.760440,6444.97,24,22.46,2022-09-11 19:12:05.760440,0,0,0.0,0.0,0.0,2659.08,62,600.0,Divorciado,Pós-graduação,3.5,Vendedor,Outros,1,Sim,Sim,Sim,Não
O007362,C02358,Consignado,Norte,2023-09-08 02:12:59.502270,16154.81,24,12.45,2025-09-08 02:12:59.502270,0,0,0.0,0.0,0.0,2729.21,35,566.0,Casado,Médio,19.6,Analista,Financiada,4,Sim,Não,Sim,Não
O007363,C02522,Consignado,Norte,2022-11-29 20:17:46.407723,31019.8,60,6.05,2027-11-29 20:17:46.407723,0,0,0.0,0.0,0.0,3987.05,22,693.0,Viúvo,Fundamental,14.6,Vendedor,Outros,1,Não,Não,Não,Sim
O007364,C02784,Financiamento Auto,Centro-Oeste,2021-04-08 16:33:44.048296,33483.34,12,23.57,2022-04-08 16:33:44.048296,360,1,26929.960945193783,24436.03,0.91,16173.14,29,546.0,Divorciado,Superior,10.1,Analista,Outros,5,Sim,Não,Sim,Não
O007365,C02684,Cheque Especial,Sul,2020-08-21 22:52:57.716935,18812.78,12,14.04,2021-08-21 22:52:57.716935,0,0,0.0,0.0,0.0,8513.24,69,349.0,Viúvo,Fundamental,12.7,Professor,Financiada,5,Sim,Sim,Não,Não
O007366,C01776,Cartão de Crédito,Nordeste,2019-12-18 06:40:54.132486,11922.53,60,6.04,2024-12-18 06:40:54.132486,90,1,7657.386136629957,4946.85,0.65,7335.03,26,753.0,União Estável,Fundamental,28.8,Aposentado,Outros,3,Sim,Sim,Sim,Não
O007367,C01970,Cheque Especial,Nordeste,2019-07-07 09:48:24.599607,49753.93,12,10.68,2020-07-07 09:48:24.599607,0,0,0.0,0.0,0.0,1984.64,73,716.0,União Estável,Pós-graduação,6.6,Analista,Outros,0,Sim,Sim,Sim,Sim
O007368,C00876,Crédito Pessoal,Sul,2021-12-22 04:40:10.977026,13894.06,24,22.12,2023-12-22 04:40:10.977026,60,0,0.0,0.0,0.0,4388.82,41,336.0,Viúvo,Pós-graduação,21.9,Analista,Cedido,5,Sim,Sim,Sim,Não
O007369,C02348,Cartão de Crédito,Centro-Oeste,2019-05-04 06:26:52.370908,19225.38,24,20.79,2021-05-04 06:26:52.370908,30,0,0.0,0.0,0.0,8195.52,50,383.0,Solteiro,Fundamental,26.9,Gerente,Própria,3,Não,Não,Não,Não
O007370,C00341,Cartão de Crédito,Centro-Oeste,2022-12-11 16:26:21.695924,24308.49,48,24.94,2026-12-11 16:26:21.695924,60,0,0.0,0.0,0.0,10594.89,53,639.0,Divorciado,Mestrado/Doutorado,2.4,Vendedor,Outros,1,Sim,Sim,Sim,Não
O007371,C00635,Cartão de Crédito,Sudeste,2019-12-20 08:19:00.946575,37109.61,24,13.8,2021-12-20 08:19:00.946575,0,0,0.0,0.0,0.0,3482.68,20,442.0,Casado,Mestrado/Doutorado,10.5,Vendedor,Própria,5,Não,Não,Sim,Não
O007372,C02602,Financiamento Auto,Sudeste,2021-11-12 02:41:29.099353,8028.69,36,11.05,2024-11-12 02:41:29.099353,60,0,0.0,0.0,0.0,2505.14,58,568.0,União Estável,Médio,1.8,Aposentado,Outros,3,Sim,Não,Não,Não
O007373,C01193,Consignado,Sudeste,2022-03-09 04:31:53.837718,13673.64,24,7.66,2024-03-09 04:31:53.837718,0,0,0.0,0.0,0.0,7898.84,34,740.0,Divorciado,Mestrado/Doutorado,4.5,Engenheiro,Cedido,3,Sim,Não,Sim,Sim
O007374,C00420,Financiamento Auto,Centro-Oeste,2020-04-12 17:19:52.595050,49846.83,60,10.96,2025-04-12 17:19:52.595050,0,0,0.0,0.0,0.0,15418.93,32,647.0,Casado,Fundamental,17.7,Vendedor,Própria,5,Sim,Não,Sim,Sim
O007375,C00737,Financiamento Auto,Nordeste,2021-02-07 08:06:24.311341,41345.37,12,8.99,2022-02-07 08:06:24.311341,30,0,0.0,0.0,0.0,8760.23,53,672.0,Divorciado,Fundamental,13.4,Autônomo,Cedido,1,Sim,Não,Sim,Não
O007376,C02437,Financiamento Auto,Norte,2022-08-15 10:29:20.401617,22471.73,12,18.36,2023-08-15 10:29:20.401617,0,0,0.0,0.0,0.0,8631.97,62,669.0,União Estável,Superior,15.3,Vendedor,Alugada,2,Sim,Sim,Não,Não
O007377,C01209,Cheque Especial,Centro-Oeste,2021-03-22 10:32:41.769590,5880.11,24,20.32,2023-03-22 10:32:41.769590,0,0,0.0,0.0,0.0,6562.09,71,355.0,Viúvo,Mestrado/Doutorado,4.4,Professor,Própria,1,Sim,Sim,Sim,Sim
O007378,C01347,Financiamento Auto,Sul,2020-03-19 18:04:42.711001,43402.08,24,21.07,2022-03-19 18:04:42.711001,15,0,0.0,0.0,0.0,7899.8,23,535.0,Divorciado,Mestrado/Doutorado,21.7,Analista,Alugada,2,Sim,Não,Sim,Sim
O007379,C02059,Consignado,Norte,2022-12-25 13:43:14.087138,39258.71,12,20.04,2023-12-25 13:43:14.087138,60,0,0.0,0.0,0.0,13543.01,28,301.0,Solteiro,Médio,12.7,Engenheiro,Alugada,4,Não,Não,Não,Não
O007380,C01709,Cartão de Crédito,Centro-Oeste,2019-04-21 09:30:49.713575,29244.04,12,14.81,2020-04-21 09:30:49.713575,90,1,28889.65315805489,9220.8,0.32,12962.38,34,333.0,Viúvo,Pós-graduação,9.0,Gerente,Própria,3,Sim,Sim,Sim,Não
