id_transacao,id_cliente,data_transacao,valor_transacao,tipo_transacao
7518,178,2023-10-15,2231.85,pagamento
7519,458,2024-02-08,3967.99,doc
7520,350,2024-07-20,474.2,pagamento
7521,380,2024-04-11,1297.99,pagamento
7522,577,2025-01-26,3222.77,pagamento
7523,399,2023-12-15,860.77,saque
7524,578,2023-10-15,2788.13,pagamento
7525,105,2023-12-09,1444.15,saque
7526,925,2023-11-11,2275.48,pagamento
7527,890,2024-12-19,7683.03,ted
7528,382,2024-04-14,8925.22,ted
7529,644,2024-10-10,1374.61,saque
7530,489,2024-03-27,4694.67,ted
7531,809,2023-05-16,1686.85,pagamento
7532,633,2023-11-04,4093.9,doc
7533,135,2024-02-19,7319.64,doc
7534,260,2024-01-22,3208.7,doc
7535,583,2025-03-01,1103.97,saque
7536,109,2023-08-26,2760.95,pagamento
7537,891,2023-05-11,99.09,saque
7538,564,2024-03-12,7284.2,doc
7539,165,2024-08-20,7832.89,ted
7540,994,2023-10-02,9866.56,doc
7541,767,2024-04-16,4346.22,pagamento
7542,763,2024-04-28,896.14,pagamento
7543,210,2024-09-17,1547.46,doc
7544,665,2024-02-07,6891.14,ted
7545,663,2025-02-01,1689.23,pagamento
7546,637,2024-01-02,877.91,doc
7547,316,2023-12-24,4272.37,pagamento
7548,330,2024-03-13,1053.87,doc
7549,354,2023-07-17,1704.14,pagamento
7550,837,2023-03-30,1685.0,saque
7551,390,2025-03-23,5555.18,doc
7552,6,2024-01-18,2153.81,pagamento
7553,355,2025-02-21,9622.8,doc
7554,119,2023-07-04,7409.44,ted
7555,959,2024-02-11,4122.92,pagamento
7556,975,2023-11-12,3392.77,pagamento
7557,210,2023-11-07,775.46,pagamento
7558,532,2023-10-14,9342.11,doc
7559,228,2023-08-04,1424.66,saque
7560,144,2024-05-15,3746.34,doc
7561,250,2025-01-31,932.72,pagamento
7562,971,2024-08-11,2757.26,pagamento
7563,773,2024-05-11,3218.02,pagamento
7564,297,2023-08-22,807.92,doc
7565,243,2024-03-16,505.73,saque
7566,475,2023-04-29,7345.48,ted
7567,56,2025-01-21,1890.09,pagamento
7568,380,2024-07-11,4715.57,ted
7569,336,2024-10-18,173.27,pagamento
7570,723,2024-12-01,3892.94,pagamento
7571,638,2023-05-14,5810.69,ted
7572,783,2023-04-17,9336.81,doc
7573,582,2023-06-24,1312.58,saque
7574,739,2024-07-25,1739.91,saque
7575,563,2024-06-08,3102.91,pagamento
7576,531,2023-11-28,312.96,saque
7577,592,2023-11-22,185.62,saque
7578,754,2024-11-14,1830.28,saque
7579,140,2024-04-23,1178.89,saque
7580,409,2023-06-28,1132.86,saque
7581,501,2023-08-14,916.54,saque
7582,76,2024-09-03,4074.06,doc
7583,92,2024-11-20,2258.28,pagamento
7584,560,2024-03-15,4179.8,ted
7585,757,2025-02-16,5282.27,doc
7586,680,2023-09-23,5744.69,ted
7587,132,2023-11-11,201.29,pagamento
7588,126,2024-05-06,4157.53,doc
7589,502,2023-05-31,646.3,pagamento
7590,88,2024-04-30,1286.87,saque
7591,145,2024-04-02,9731.14,ted
7592,875,2024-09-30,7441.65,doc
7593,1,2023-08-27,2170.21,doc
7594,464,2023-09-18,5831.68,ted
7595,819,2025-03-03,8782.82,ted
7596,939,2024-01-23,3951.65,doc
7597,723,2023-12-01,4832.08,pagamento
7598,63,2024-05-15,1203.91,doc
7599,874,2024-07-02,4412.92,pagamento
7600,260,2024-12-15,4434.7,pagamento
7601,48,2025-01-03,1013.02,ted
7602,806,2023-10-30,3624.41,doc
7603,440,2023-10-24,724.24,saque
7604,573,2025-03-14,7403.74,doc
7605,947,2024-04-09,4953.23,doc
7606,378,2025-02-08,5625.24,ted
7607,23,2025-03-17,2753.75,pagamento
7608,476,2024-09-15,4396.95,doc
7609,898,2024-12-27,7910.6,ted
7610,162,2025-03-07,881.85,saque
7611,112,2024-06-09,1524.06,ted
7612,511,2025-02-22,715.56,saque
7613,799,2023-04-30,3145.94,pagamento
7614,812,2024-03-10,2185.65,ted
7615,482,2023-07-25,1382.52,saque
7616,586,2023-09-14,8085.67,doc
7617,814,2024-02-15,1152.54,saque
7618,109,2024-01-23,3450.1,doc
7619,57,2024-10-15,4838.32,doc
7620,508,2024-03-18,4666.26,doc
7621,309,2024-08-18,816.72,saque
7622,908,2024-09-24,3820.8,ted
7623,617,2024-05-16,2834.52,pagamento
7624,100,2025-02-20,7726.92,ted
7625,495,2023-09-06,1018.93,saque
7626,515,2024-08-29,1246.26,saque
7627,783,2024-01-08,279.64,saque
7628,730,2024-12-02,7487.76,ted
7629,1,2023-06-14,4054.0,ted
7630,518,2024-01-30,8586.82,ted
7631,116,2023-05-18,754.17,pagamento
7632,69,2025-02-11,9041.67,ted
7633,144,2024-10-14,3627.6,ted
7634,713,2023-03-25,8547.58,ted
7635,580,2023-10-03,4545.2,ted
7636,582,2025-03-13,2033.86,ted
7637,219,2025-01-15,9517.88,ted
7638,448,2024-08-19,2266.12,doc
7639,963,2024-10-20,7940.51,doc
7640,416,2024-05-01,8707.71,doc
7641,541,2023-03-28,8735.99,doc
7642,750,2024-07-18,6267.07,ted
7643,526,2024-11-08,4541.64,doc
7644,139,2023-07-21,3826.58,ted
7645,757,2024-08-28,2327.16,ted
7646,328,2024-01-15,1500.75,pagamento
7647,229,2024-05-19,7562.52,doc
7648,898,2024-06-01,1680.26,doc
7649,313,2024-08-30,1693.71,saque
7650,298,2024-02-24,1206.32,pagamento
7651,760,2023-12-13,4159.91,doc
7652,470,2025-02-11,1407.35,pagamento
7653,965,2025-03-15,2534.03,doc
7654,942,2023-07-26,4487.34,pagamento
7655,983,2023-10-01,4774.82,pagamento
7656,55,2024-02-06,8545.44,ted
7657,435,2023-07-17,4139.76,pagamento
7658,211,2025-03-03,1970.17,pagamento
7659,232,2024-02-13,8810.33,doc
7660,735,2025-03-01,8470.71,doc
7661,360,2025-02-09,7314.39,ted
7662,417,2023-04-30,1958.14,doc
7663,182,2024-01-25,5462.46,doc
7664,968,2024-12-22,1761.84,saque
7665,139,2023-12-04,866.45,saque
7666,910,2023-06-08,87.25,saque
7667,980,2024-12-29,1490.88,pagamento
7668,974,2025-01-29,484.29,pagamento
7669,665,2024-02-27,4739.97,pagamento
7670,795,2024-06-16,7162.81,ted
7671,447,2024-10-05,3166.94,doc
7672,692,2023-11-18,225.76,saque
7673,178,2024-07-07,681.55,saque
7674,310,2024-07-14,3897.15,doc
7675,30,2024-02-20,1132.25,saque
7676,797,2024-08-12,1095.22,pagamento
7677,273,2024-07-13,1735.77,ted
7678,581,2023-11-04,3043.14,pagamento
7679,327,2023-12-19,166.61,saque
7680,475,2024-02-21,5575.99,ted
7681,660,2023-04-22,154.18,saque
7682,514,2025-01-30,969.11,saque
7683,486,2023-05-14,1300.5,saque
7684,333,2024-10-02,3185.77,pagamento
7685,542,2024-12-26,956.25,saque
7686,792,2025-03-13,3658.74,doc
7687,723,2023-12-31,4373.59,pagamento
7688,125,2024-01-30,3293.28,doc
7689,523,2023-11-08,6993.73,doc
7690,3,2024-07-15,2246.73,doc
7691,988,2024-10-06,295.47,saque
7692,700,2023-10-13,3279.42,ted
7693,531,2025-01-21,50.67,saque
7694,642,2023-06-03,2191.17,pagamento
7695,650,2024-09-25,8963.09,doc
7696,58,2024-12-10,2113.31,pagamento
7697,408,2024-08-30,3406.58,doc
7698,400,2025-02-04,1784.06,doc
7699,518,2024-03-24,1033.58,doc
7700,152,2024-07-26,457.4,saque
7701,969,2024-09-03,4406.55,ted
7702,100,2023-03-28,5606.42,ted
7703,842,2023-08-07,607.22,pagamento
7704,230,2023-09-03,749.75,doc
7705,84,2024-10-14,6080.59,ted
7706,382,2023-04-11,1169.15,saque
7707,409,2025-01-03,2611.83,pagamento
7708,206,2023-07-26,5053.88,doc
7709,802,2023-04-21,5257.86,ted
7710,388,2023-06-30,7568.41,doc
7711,399,2023-09-20,1246.01,doc
7712,517,2024-04-02,1251.94,saque
7713,73,2023-04-12,933.6,doc
7714,961,2023-12-01,4047.68,doc
7715,234,2025-02-19,118.01,saque
7716,543,2024-08-22,9518.34,ted
7717,659,2023-10-18,763.55,ted
7718,38,2024-06-15,481.91,saque
7719,493,2024-05-14,8752.96,doc
7720,921,2024-01-13,1231.89,pagamento
7721,54,2025-02-21,135.47,saque
7722,296,2024-03-14,4013.38,pagamento
7723,189,2024-05-03,2491.4,pagamento
7724,381,2023-08-10,5201.96,doc
7725,779,2024-11-04,609.95,doc
7726,368,2023-06-13,1685.06,ted
7727,180,2024-01-11,552.59,saque
7728,985,2023-10-23,6639.12,ted
7729,982,2024-03-20,1371.41,pagamento
7730,739,2024-11-21,8698.96,doc
7731,878,2024-07-01,403.97,saque
7732,350,2024-01-29,1643.24,saque
7733,15,2024-05-08,3284.55,pagamento
7734,400,2024-08-12,1113.13,doc
7735,321,2023-06-04,8232.08,ted
7736,979,2023-06-04,107.8,saque
7737,641,2024-11-29,858.37,saque
7738,411,2024-08-21,1248.0,saque
7739,306,2023-03-30,4096.39,doc
7740,52,2023-06-21,1837.76,pagamento
7741,50,2024-04-28,3912.49,ted
7742,492,2023-10-03,1231.32,pagamento
7743,387,2023-08-11,1714.84,saque
7744,289,2023-08-11,2563.99,pagamento
7745,184,2024-05-04,5863.95,doc
7746,954,2024-02-28,6600.9,doc
7747,168,2024-02-25,4014.11,doc
7748,575,2023-05-12,695.83,ted
7749,519,2025-02-14,1325.8,saque
7750,914,2023-06-02,1577.05,ted
7751,216,2023-04-25,3050.53,pagamento
7752,186,2023-11-26,2866.38,ted
7753,626,2024-03-31,8876.26,doc
7754,515,2024-09-07,3324.29,pagamento
7755,623,2025-01-06,4187.45,doc
7756,402,2023-09-21,1425.99,saque
7757,804,2025-03-12,421.9,saque
7758,316,2023-12-14,8611.36,ted
7759,509,2024-11-04,702.55,saque
7760,450,2023-03-31,1210.91,doc
7761,541,2024-10-22,1710.97,doc
7762,648,2024-06-04,484.78,pagamento
7763,974,2024-08-29,6208.0,ted
7764,394,2024-03-08,1392.31,saque
7765,784,2023-04-12,2468.18,doc
7766,100,2023-12-07,1181.09,saque
7767,30,2024-10-15,1200.22,pagamento
7768,863,2024-03-08,6708.2,ted
7769,903,2024-10-02,3190.36,ted
7770,891,2024-06-28,344.7,pagamento
7771,956,2024-07-25,1544.29,doc
7772,379,2023-06-26,919.05,doc
7773,259,2025-03-17,530.94,pagamento
7774,121,2023-06-19,9039.3,ted
7775,309,2024-08-27,6473.34,doc
7776,331,2023-08-04,1963.49,pagamento
7777,268,2024-04-25,2671.88,ted
7778,297,2024-03-30,303.94,saque
7779,590,2024-02-14,6815.94,ted
7780,397,2023-12-21,9385.77,doc
7781,320,2023-06-05,2780.68,pagamento
7782,567,2024-03-31,1710.14,pagamento
7783,882,2024-07-29,5612.98,ted
7784,703,2023-09-15,2766.95,doc
7785,90,2023-04-19,3502.86,ted
7786,574,2025-01-11,243.13,saque
7787,936,2023-12-26,4562.02,doc
7788,821,2024-05-03,2083.45,pagamento
7789,342,2025-02-18,176.95,saque
7790,786,2023-06-30,9612.76,ted
7791,285,2024-11-27,5550.96,doc
7792,106,2024-08-10,3212.33,doc
7793,447,2023-05-09,3105.18,doc
7794,742,2024-04-29,55.72,saque
7795,400,2024-05-21,403.63,pagamento
7796,198,2023-09-29,2827.02,pagamento
7797,821,2024-10-06,3221.86,ted
7798,800,2024-04-05,531.07,ted
7799,787,2023-04-17,3314.51,pagamento
7800,146,2023-10-24,1211.35,pagamento
7801,111,2023-12-15,2713.06,pagamento
7802,55,2023-04-24,979.91,doc
7803,575,2023-08-18,405.81,saque
7804,264,2024-04-21,1896.79,doc
7805,872,2023-12-26,2541.06,ted
7806,343,2024-06-12,2449.92,ted
7807,306,2024-06-25,3290.37,pagamento
7808,154,2024-02-19,6028.19,ted
7809,706,2025-02-16,4139.95,ted
7810,814,2023-12-02,4515.72,ted
7811,602,2023-11-27,7799.5,doc
7812,295,2023-11-27,9281.46,ted
7813,18,2025-02-04,886.56,ted
7814,498,2024-03-14,210.24,saque
7815,556,2024-11-10,1616.69,saque
7816,519,2024-03-05,4766.51,doc
7817,912,2023-05-18,8136.81,doc
7818,819,2025-01-25,2698.18,ted
7819,295,2023-07-03,3491.82,pagamento
7820,14,2025-03-13,366.71,saque
7821,856,2024-02-13,1460.96,saque
7822,610,2023-11-08,1656.84,doc
7823,388,2024-08-14,542.96,saque
7824,838,2024-10-24,1398.12,saque
7825,818,2024-05-23,3260.75,pagamento
7826,419,2023-06-06,5919.15,ted
7827,715,2024-01-05,4129.55,pagamento
7828,950,2023-04-25,3010.91,ted
7829,738,2023-09-09,518.86,doc
7830,468,2025-01-11,9450.05,ted
7831,205,2024-11-11,5127.01,ted
7832,366,2024-05-25,4746.31,pagamento
7833,632,2024-08-17,5265.65,ted
7834,438,2023-09-09,3661.23,doc
7835,997,2023-08-22,5016.55,doc
7836,192,2024-08-01,3642.58,ted
7837,943,2024-08-28,5102.63,ted
7838,923,2023-10-03,1473.94,saque
7839,110,2024-03-22,763.88,saque
7840,993,2024-12-19,4922.55,ted
7841,640,2025-02-20,4480.97,ted
7842,179,2024-04-04,1587.59,doc
7843,744,2023-11-14,1450.13,pagamento
7844,444,2024-08-19,7144.72,ted
7845,635,2024-12-14,8655.27,doc
7846,478,2023-11-13,1366.49,pagamento
7847,303,2025-02-02,4718.43,ted
7848,517,2024-03-26,2486.23,pagamento
7849,453,2024-11-30,1907.1,ted
7850,952,2024-09-30,437.86,pagamento
7851,369,2023-04-02,3383.67,pagamento
7852,381,2025-02-02,8873.09,ted
7853,550,2025-01-03,6669.37,ted
7854,346,2024-07-23,813.84,pagamento
7855,472,2023-04-07,4407.42,ted
7856,122,2023-04-16,1936.17,saque
7857,781,2025-03-01,8322.04,doc
7858,87,2024-02-05,1342.37,saque
7859,787,2024-09-20,2890.22,doc
7860,47,2025-02-12,1920.05,pagamento
7861,810,2023-06-18,2494.25,pagamento
7862,375,2024-08-14,4479.48,pagamento
7863,111,2024-02-08,5322.46,ted
7864,39,2025-02-12,3036.37,ted
7865,34,2024-02-28,4367.4,ted
7866,68,2024-12-05,3324.0,ted
7867,259,2023-03-26,708.64,pagamento
7868,137,2025-01-19,1238.47,pagamento
7869,381,2023-10-16,3341.01,doc
7870,284,2023-10-26,2880.67,doc
7871,587,2023-12-06,5357.11,ted
7872,654,2023-08-10,1434.05,pagamento
7873,822,2024-03-14,629.76,ted
7874,759,2023-06-24,4729.18,ted
7875,857,2024-02-29,4942.64,pagamento
7876,590,2024-02-25,4741.33,pagamento
7877,532,2024-05-30,9442.5,doc
7878,607,2024-09-14,3315.78,ted
7879,441,2024-11-24,3967.35,doc
7880,102,2023-12-11,3927.18,doc
7881,18,2024-01-12,3902.73,pagamento
7882,756,2023-05-25,6398.89,ted
7883,601,2024-07-23,5967.3,doc
7884,433,2025-02-02,6607.19,ted
7885,376,2024-01-24,840.86,pagamento
7886,716,2025-03-23,1775.9,pagamento
7887,956,2024-12-21,1871.57,ted
7888,962,2023-09-05,332.6,saque
7889,249,2023-04-20,2441.78,doc
7890,30,2023-11-18,1206.48,ted
7891,430,2023-09-24,8671.39,ted
7892,124,2024-07-09,6314.83,ted
7893,51,2023-10-21,1511.05,saque
7894,514,2025-02-02,1045.16,saque
7895,982,2023-07-16,3530.09,pagamento
7896,860,2024-10-06,3638.52,ted
7897,996,2024-10-15,1120.25,saque
7898,476,2023-08-07,5632.98,doc
7899,517,2024-11-10,4191.83,pagamento
7900,477,2023-10-14,2882.44,pagamento
7901,944,2024-03-07,1248.81,saque
7902,631,2025-01-15,3912.92,ted
7903,342,2024-05-27,1030.15,doc
7904,557,2023-11-03,8383.13,doc
7905,743,2024-12-17,6570.07,doc
7906,397,2023-04-04,8894.28,doc
7907,639,2025-01-26,8361.13,ted
7908,660,2023-11-06,2259.24,ted
7909,414,2024-01-05,851.5,saque
7910,715,2025-02-09,1283.72,pagamento
7911,296,2023-09-25,1062.62,doc
7912,61,2023-12-10,5157.98,doc
7913,882,2023-09-07,1975.07,pagamento
7914,351,2024-04-15,2167.17,pagamento
7915,238,2023-05-24,1031.89,saque
7916,881,2024-02-10,1773.21,saque
7917,966,2023-04-13,788.37,saque
7918,719,2024-08-08,604.54,pagamento
7919,204,2023-12-27,8315.96,ted
7920,38,2024-07-11,604.34,saque
7921,737,2023-07-31,1066.73,saque
7922,647,2024-02-19,1845.02,saque
7923,107,2024-07-06,7908.38,doc
7924,809,2023-04-19,2978.8,ted
7925,370,2024-01-23,1376.08,pagamento
7926,581,2024-12-11,437.7,saque
7927,862,2024-09-09,8511.45,doc
7928,219,2023-08-31,1672.68,doc
7929,811,2025-02-27,5847.19,ted
7930,510,2025-01-07,5980.61,ted
7931,54,2024-06-22,3780.79,pagamento
7932,349,2023-04-15,5349.93,ted
7933,554,2025-03-20,4574.38,pagamento
7934,208,2024-02-19,1364.94,saque
7935,447,2023-09-30,1339.49,pagamento
7936,139,2024-09-09,1692.24,saque
7937,542,2024-10-29,1799.48,saque
7938,486,2025-01-15,875.19,saque
7939,805,2024-11-17,4317.67,ted
7940,73,2023-07-22,2437.48,pagamento
7941,831,2024-12-14,5343.18,ted
7942,783,2023-10-28,1995.6,saque
7943,430,2024-08-24,3696.81,pagamento
7944,335,2025-02-18,8469.23,doc
7945,824,2023-10-29,9412.52,doc
7946,237,2024-05-16,196.0,saque
7947,636,2024-05-03,6211.12,doc
7948,167,2024-04-20,884.4,pagamento
7949,931,2024-02-17,2841.75,pagamento
7950,893,2023-08-26,4374.99,pagamento
7951,106,2024-03-02,1581.47,saque
7952,916,2023-08-19,142.9,saque
7953,447,2024-10-04,9947.04,ted
7954,203,2025-01-09,3771.56,doc
7955,634,2024-08-25,6906.19,doc
7956,618,2025-01-04,247.58,saque
7957,244,2024-01-12,6837.21,doc
7958,724,2023-07-02,6906.45,doc
7959,220,2024-10-17,7015.25,doc
7960,387,2023-04-20,1714.5,saque
7961,235,2023-12-24,1974.99,pagamento
7962,711,2024-07-08,1644.83,saque
7963,520,2023-08-29,9325.03,doc
7964,51,2025-03-11,9252.08,doc
7965,581,2024-09-15,7860.05,ted
7966,44,2025-01-31,9921.3,ted
7967,888,2025-03-13,1358.5,pagamento
7968,293,2023-10-17,9434.5,ted
7969,552,2023-08-01,1365.96,saque
7970,390,2024-10-27,4378.79,pagamento
7971,671,2024-12-04,1145.94,saque
7972,859,2024-01-03,1514.39,saque
7973,336,2025-02-26,1541.84,doc
7974,834,2024-05-31,4053.51,ted
7975,411,2024-04-30,1250.52,saque
7976,21,2024-01-29,1687.4,pagamento
7977,76,2023-04-14,5547.9,ted
7978,88,2023-05-09,1249.85,saque
7979,943,2024-04-27,292.4,saque
7980,565,2023-08-27,990.28,doc
7981,816,2024-05-01,3121.98,pagamento
7982,492,2024-08-25,7438.12,doc
7983,41,2024-10-02,4550.65,pagamento
7984,333,2024-04-08,7662.84,doc
7985,942,2024-10-03,9037.04,doc
7986,701,2024-08-18,1807.87,saque
7987,616,2025-03-04,6847.43,ted
7988,25,2023-08-22,7552.94,doc
7989,119,2023-05-30,606.88,ted
7990,180,2025-01-30,1650.34,pagamento
7991,603,2024-10-01,8488.42,ted
7992,168,2025-02-05,9523.44,ted
7993,190,2023-06-13,4436.41,ted
7994,755,2024-03-30,4308.65,pagamento
7995,983,2024-05-24,739.38,saque
7996,236,2023-09-23,2251.49,doc
7997,242,2023-11-20,785.36,saque
7998,791,2024-02-03,8824.96,ted
7999,402,2025-01-26,3159.42,doc
8000,93,2023-10-14,670.56,ted
8001,335,2024-08-02,5504.33,ted
8002,106,2025-03-23,7154.35,doc
8003,717,2024-03-09,1615.77,pagamento
8004,294,2023-03-24,1350.86,pagamento
8005,520,2024-06-16,795.47,saque
8006,163,2025-03-18,2566.03,ted
8007,745,2023-07-18,4327.97,pagamento
8008,854,2025-02-10,6969.5,ted
8009,951,2023-06-19,5323.66,doc
8010,516,2024-05-31,417.86,pagamento
8011,759,2023-10-05,5208.05,ted
8012,337,2024-10-06,1338.22,ted
8013,820,2025-03-02,1867.05,pagamento
8014,264,2023-05-03,633.54,pagamento
8015,419,2024-12-15,560.21,saque
8016,235,2024-07-31,3597.95,doc
8017,230,2024-12-30,3532.12,pagamento
8018,709,2024-10-25,1667.42,pagamento
8019,449,2024-08-30,1171.19,pagamento
8020,405,2023-05-04,4926.76,pagamento
8021,254,2023-06-25,644.99,doc
8022,166,2024-08-18,1316.75,pagamento
8023,598,2024-11-11,3542.72,pagamento
8024,676,2023-10-06,915.29,saque
8025,925,2024-09-20,5767.7,ted
8026,664,2025-01-15,7964.55,ted
8027,379,2023-05-26,743.41,saque
8028,244,2023-05-17,7476.9,ted
8029,288,2024-05-14,841.46,saque
8030,162,2024-07-25,751.46,pagamento
8031,974,2025-02-28,382.92,saque
8032,481,2024-02-20,3995.06,pagamento
8033,736,2023-10-16,9109.17,ted
8034,406,2024-12-22,2353.85,pagamento
8035,596,2024-08-24,552.15,pagamento
8036,94,2024-04-13,523.76,saque
8037,212,2025-03-15,1218.93,saque
8038,168,2024-03-09,1177.89,saque
8039,874,2024-11-17,7877.65,ted
8040,880,2024-04-27,1663.11,saque
8041,941,2024-10-04,2168.73,ted
8042,679,2024-08-25,2838.25,ted
8043,404,2023-05-31,601.0,saque
8044,846,2024-08-08,1352.02,saque
8045,743,2023-09-03,3259.79,pagamento
8046,997,2024-12-14,3860.18,pagamento
8047,472,2024-07-31,2877.13,pagamento
8048,528,2023-08-26,5512.29,doc
8049,715,2025-01-14,1591.5,saque
8050,34,2023-11-11,7554.52,ted
8051,495,2024-03-17,1410.59,pagamento
8052,214,2025-01-23,902.58,saque
8053,792,2023-04-04,815.28,saque
8054,285,2023-11-04,4632.41,pagamento
8055,584,2024-01-20,67.21,saque
8056,360,2024-06-14,9156.73,ted
8057,668,2025-03-13,415.41,saque
8058,743,2025-03-14,4185.77,pagamento
8059,394,2023-08-23,4244.13,pagamento
8060,902,2023-04-10,4542.04,pagamento
8061,829,2024-09-08,1879.54,ted
8062,234,2024-12-13,4679.58,pagamento
8063,509,2023-08-03,1111.09,doc
8064,147,2024-01-17,735.25,saque
8065,30,2024-08-21,7487.03,ted
8066,879,2023-06-14,707.7,ted
8067,11,2024-09-16,2547.78,doc
8068,797,2024-06-21,1087.28,ted
8069,215,2024-04-21,97.41,pagamento
8070,584,2025-01-13,6479.11,doc
8071,234,2024-12-29,1487.9,pagamento
8072,657,2025-01-30,247.55,saque
8073,672,2024-05-18,877.56,saque
8074,662,2023-06-01,546.96,saque
8075,773,2023-11-07,742.76,saque
8076,135,2023-11-01,654.43,pagamento
8077,777,2023-10-27,524.76,saque
8078,880,2023-08-22,1154.63,pagamento
8079,199,2024-08-14,4290.53,pagamento
8080,6,2024-07-17,351.45,saque
8081,821,2023-09-24,6472.09,doc
8082,731,2023-04-01,4925.15,doc
8083,506,2024-04-15,4937.74,ted
8084,965,2024-07-03,2003.47,ted
8085,325,2025-03-21,1383.12,pagamento
8086,748,2023-05-14,7604.33,ted
8087,823,2024-05-03,2034.97,pagamento
8088,383,2023-10-30,6562.37,ted
8089,166,2023-09-03,4824.27,pagamento
8090,205,2023-12-27,2959.89,pagamento
8091,677,2023-09-18,4136.54,pagamento
8092,227,2023-08-10,7025.76,ted
8093,146,2023-11-14,2205.61,pagamento
8094,471,2024-08-27,4752.04,pagamento
8095,512,2024-01-08,779.99,saque
8096,679,2023-09-22,100.44,saque
8097,583,2023-05-04,1339.68,saque
8098,73,2024-01-07,4759.36,pagamento
8099,775,2023-08-07,4578.97,doc
8100,611,2024-09-20,7791.9,doc
8101,939,2023-04-27,2533.01,ted
8102,545,2024-07-30,1635.74,pagamento
8103,822,2023-08-10,1281.7,saque
8104,180,2023-10-14,9727.85,ted
8105,395,2023-11-27,1972.5,saque
8106,57,2023-11-10,1943.85,saque
8107,322,2025-01-16,886.6,ted
8108,186,2023-08-06,956.5,saque
8109,842,2024-01-18,2585.23,pagamento
8110,683,2025-02-23,704.48,saque
8111,355,2024-09-01,2049.43,doc
8112,888,2023-09-10,2931.05,pagamento
8113,941,2024-03-24,3965.99,ted
8114,447,2025-01-04,2900.35,pagamento
8115,707,2024-01-06,183.95,pagamento
8116,32,2023-12-04,8257.9,doc
8117,954,2024-12-01,6000.21,doc
8118,798,2024-04-12,1144.03,saque
8119,623,2024-03-24,1402.22,saque
8120,928,2023-11-11,1644.06,saque
8121,460,2023-11-15,1805.28,doc
8122,886,2024-05-14,6516.97,ted
8123,912,2023-05-15,1619.32,ted
8124,361,2024-02-26,4004.27,doc
8125,270,2024-04-12,2362.79,pagamento
8126,666,2023-07-31,1144.35,saque
8127,485,2023-11-11,2035.74,pagamento
8128,102,2025-03-23,4030.5,pagamento
8129,510,2023-07-01,3809.88,pagamento
8130,997,2025-02-16,1033.45,saque
8131,124,2024-04-13,7595.21,doc
8132,328,2024-05-15,4517.08,pagamento
8133,98,2024-12-09,7717.4,ted
8134,74,2024-04-30,3025.53,doc
8135,923,2024-11-26,9281.55,doc
8136,744,2023-05-28,1453.27,saque
8137,254,2023-10-19,8786.51,doc
8138,452,2023-06-17,3449.13,ted
8139,973,2023-07-05,276.6,saque
8140,837,2024-04-07,7663.98,doc
8141,251,2024-03-04,730.4,doc
8142,912,2024-12-03,5084.77,doc
8143,46,2024-01-18,135.89,saque
8144,781,2024-10-24,3411.56,pagamento
8145,75,2024-05-01,434.59,saque
8146,188,2023-04-09,1397.2,pagamento
8147,968,2023-05-09,5534.7,doc
8148,858,2024-01-11,1697.99,saque
8149,957,2023-08-21,4894.52,doc
8150,984,2025-02-23,8072.12,ted
8151,560,2024-08-27,5691.24,doc
8152,760,2025-03-18,3355.95,pagamento
8153,612,2025-02-26,4763.12,pagamento
8154,960,2024-05-18,4056.85,pagamento
8155,330,2024-06-28,146.83,saque
8156,658,2024-12-04,190.92,saque
8157,79,2024-10-29,2108.95,doc
8158,693,2024-02-17,409.16,saque
8159,951,2023-10-06,2088.15,pagamento
8160,169,2024-05-14,4160.96,pagamento
8161,858,2023-09-29,3948.16,pagamento
8162,794,2023-10-31,3766.85,pagamento
8163,780,2024-05-01,1173.96,saque
8164,976,2024-02-27,8669.14,doc
8165,5,2023-04-09,297.91,pagamento
8166,498,2025-02-27,546.45,saque
8167,180,2023-08-09,1240.18,pagamento
8168,501,2024-07-30,1918.67,saque
8169,627,2023-11-12,1205.19,pagamento
8170,180,2024-04-29,6895.43,doc
8171,538,2024-09-10,939.71,saque
8172,427,2023-08-19,2102.94,pagamento
8173,578,2023-08-20,1241.82,saque
8174,191,2024-01-07,3093.32,pagamento
8175,175,2023-08-05,3789.8,doc
8176,440,2024-10-31,6901.42,ted
8177,799,2024-03-24,4266.02,pagamento
8178,556,2023-10-20,881.14,doc
8179,857,2023-07-12,1749.61,pagamento
8180,644,2023-04-09,463.38,pagamento
8181,967,2025-02-26,3400.82,pagamento
8182,263,2024-01-30,4287.91,ted
8183,354,2025-01-30,1523.17,saque
8184,874,2023-09-07,7955.28,ted
8185,309,2023-06-30,1766.94,saque
8186,757,2024-09-24,6005.43,doc
8187,62,2023-12-09,3818.35,ted
8188,568,2023-12-28,901.99,saque
8189,944,2023-10-01,546.73,saque
8190,24,2024-01-25,3181.81,pagamento
8191,351,2024-10-25,346.12,pagamento
8192,476,2024-04-24,2101.41,doc
8193,419,2023-07-02,4727.93,doc
8194,242,2024-05-22,853.28,saque
8195,504,2023-03-26,6704.42,doc
8196,41,2023-05-18,4118.99,pagamento
8197,824,2024-04-02,4332.47,doc
8198,21,2024-04-16,714.78,ted
8199,545,2024-02-21,3610.49,ted
8200,715,2025-02-26,5693.56,doc
8201,821,2024-11-02,1176.24,pagamento
8202,786,2024-10-28,4995.68,pagamento
8203,107,2023-11-08,340.37,pagamento
